"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE"
"06:34:59","2020-12-19","22:34:59","2020-12-18","2020-12-22 08:35:32.873550000","2020-12-22",486867,223895,"Aroma Pizza & Pasta","NULL","ERROR_CHARGE","150201028","=""24ecd302""","NULL","NULL","Issue: 1 Linguine with Clams food quality
Customer Explanation: Hi MIKI,

Thank you for contacting our support team. We sincerely apologize for the issue with your order and have processed $9.30 back to your original payment method.

Note: Due to differences in bank processing times, your refund timeline may vary. Pending charges will be removed from your statement or updated to reflect the final charge within three business days. Charges already processed will be refunded to your original payment method within five to seven business days.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",10.20,0.00,0.00,0.00,0.00,0.00,10.20,"1554633931",0.00,0.00
"06:07:39","2020-12-27","22:07:39","2020-12-26","2020-12-30 08:39:06.165731000","2020-12-30",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a3645f88-61db-45b8-b536-2c631bda6b6d","=""1bda6b6d""","NULL","NULL","Order Received Time: 2020-12-27 04:51:07.326083000
Order Pickup Time: 2020-12-27 06:07:39.168324000","Picked Up","USD",15.74,1.22,2.36,0.00,0.00,14.60,0.00,"1586605915",0.00,0.00
"05:57:36","2021-01-01","21:57:36","2020-12-31","2021-01-04 18:12:37.221679000","2021-01-04",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","9cb802f0-674c-4421-af73-f009820124f0","=""820124f0""","NULL","NULL","Order Received Time: 2021-01-01 04:37:01.868565000
Order Pickup Time: 2021-01-01 05:57:36.846761000","Picked Up","USD",16.33,1.27,2.45,0.00,0.00,15.15,0.00,"1609995776",0.00,0.00
"05:46:31","2020-12-06","21:46:31","2020-12-05","2020-12-09 08:35:17.437470000","2020-12-09",486867,223895,"Aroma Pizza & Pasta","NULL","ERROR_CHARGE","144357346","=""3be620a0""","NULL","NULL","Issue: 1 2. Pizza Special missing
Customer Explanation: Hi Rachel,

Thank you for contacting our support team. We sincerely apologize for the issue with your order.

We have issued credits to your account in the amount of $7.88 for the inconvenience.

These credits are available immediately and will automatically be applied towards your next order.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",6.49,0.00,0.00,0.00,0.00,0.00,6.49,"1494350317",0.00,0.00
"05:45:48","2020-12-24","21:45:48","2020-12-23","2020-12-28 08:37:47.123162000","2020-12-28",486867,223895,"Aroma Pizza & Pasta","NULL","ERROR_CHARGE","152342552","=""7262cc90""","NULL","NULL","Issue: 1 Chicken Parmesan Pasta missing
1 Garlic Bread (9"") missing
Customer Explanation: Hi Erica,

Thank you for contacting our support team. We sincerely apologize for the issue with your order and have processed $9.16 back to your original payment method.

Note: Due to differences in bank processing times, your refund timeline may vary. Pending charges will be removed from your statement or updated to reflect the final charge within three business days. Charges already processed will be refunded to your original payment method within five to seven business days.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",7.54,0.00,0.00,0.00,0.00,0.00,7.54,"1577291032",0.00,0.00
"05:34:45","2020-12-15","21:34:45","2020-12-14","2020-12-18 08:35:03.430776000","2020-12-18",486867,223895,"Aroma Pizza & Pasta","NULL","ERROR_CHARGE","148348167","=""e90b45c1""","NULL","NULL","Issue: 1 Create Your Own Pasta missing
Customer Explanation: Hi Elias,

Thank you for contacting our support team. We sincerely apologize for the issue with your order.

We have issued credits to your account in the amount of $10.14 for the inconvenience.

These credits are available immediately and will automatically be applied towards your next order.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",8.34,0.00,0.00,0.00,0.00,0.00,8.34,"1535344003",0.00,0.00
"05:26:14","2020-12-28","21:26:14","2020-12-27","2020-12-31 08:38:35.512305000","2020-12-31",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","f36a2c88-7cc6-4757-8eaa-4dfc7afbd545","=""7afbd545""","NULL","NULL","Order Received Time: 2020-12-28 04:54:45.029359000
Order Pickup Time: 2020-12-28 05:26:14.707139000","Picked Up","USD",22.49,1.74,3.37,0.00,0.00,20.86,0.00,"1591513004",0.00,0.00
"05:16:31","2020-12-23","21:16:31","2020-12-22","2020-12-28 08:37:47.123162000","2020-12-28",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b4ec67ed-951f-4dab-bbce-2dfbad2a982f","=""ad2a982f""","NULL","NULL","Order Received Time: 2020-12-23 04:58:40.573794000
Order Pickup Time: 2020-12-23 05:16:31.455541000","Delivered","USD",30.97,2.40,4.65,0.00,0.00,28.72,0.00,"1572701058",0.00,0.00
"05:15:38","2020-12-27","21:15:38","2020-12-26","2020-12-30 08:39:06.165731000","2020-12-30",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c669f826-31d8-4ec1-adf0-a6e1afc31cbf","=""afc31cbf""","NULL","NULL","Order Received Time: 2020-12-27 04:49:17.191703000
Order Pickup Time: 2020-12-27 05:15:38.022372000","Delivered","USD",38.71,3.00,5.81,0.00,0.00,35.90,0.00,"1586522250",0.00,0.00
"05:15:11","2020-12-28","21:15:11","2020-12-27","2020-12-31 08:38:35.512305000","2020-12-31",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","7ac12df8-807d-4ba2-996a-9bb8f22e6936","=""f22e6936""","NULL","NULL","Order Received Time: 2020-12-28 04:55:40.091595000
Order Pickup Time: 2020-12-28 05:15:11.547554000","Delivered","USD",17.49,1.36,2.62,0.00,0.00,16.23,0.00,"1591493406",0.00,0.00
