Timestamp UTC Time,Timestamp UTC Date,Timestamp Local Time,Timestamp Local Date,Payout Time,Payout Date,Store ID,Business ID,Store Name,Merchant Store ID,Transaction Type,Transaction ID,DoorDash Order ID,Merchant Delivery ID,External ID,Description,Final Order Status,Currency,Subtotal,Tax Subtotal,Commission,Commission Tax,Marketing Fees,Tips,Credit,Debit,DoorDash Transaction ID,Payout ID,Drive Charge,Tax Remitted by DoorDash to State,Subtotal for tax,Doordash funded subtotal discount amount,Merchant funded subtotal discount amount,Consumer Delivery Fee,Consumer Service Fee,Consumer Small Order Fee,Consumer Legislative Fee,Consumer Tip
08:38:20,2022-03-01,00:38:20,2022-03-01,2022-03-01 08:38:20.913933,2022-03-01,486867,223895,Aroma Pizza & Pasta,NULL,PAYOUT,206387633,NULL,N/A,N/A,NULL,N/A,USD,820.44,0.0,0.0,0.0,0.0,0.0,0.0,820.44,NULL,206387633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:20:03,2022-03-02,16:20:03,2022-03-01,2022-03-07 08:46:35.690202,2022-03-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,a6514217-9cc8-478f-a6f0-4b3dd1e229bb,"=""d1e229bb""",NULL,NULL,"Order Received Time: 2022-03-02 00:01:43.745226000
Order Pickup Time: 2022-03-02 00:20:03.672551000",Delivered,USD,22.48,1.74,3.37,0.0,0.0,0.0,20.85,0.0,3850712188,206971857,0.0,0.0,22.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:08:17,2022-03-02,17:08:17,2022-03-01,2022-03-07 08:46:35.690202,2022-03-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,c64c607c-3cf5-4417-b148-44be8f256572,"=""8f256572""",NULL,NULL,"Order Received Time: 2022-03-02 00:47:54.867946000
Order Pickup Time: 2022-03-02 01:08:17.042578000",Delivered,USD,30.97,2.4,4.65,0.0,0.0,0.0,28.72,0.0,3851147895,206971857,0.0,0.0,30.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:23:36,2022-03-02,17:23:36,2022-03-01,2022-03-07 08:46:35.690202,2022-03-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,11859cb7-141a-45b5-bf17-193a3d01669c,"=""3d01669c""",NULL,NULL,"Order Received Time: 2022-03-02 01:06:07.988886000
Order Pickup Time: 2022-03-02 01:23:36.074853000",Delivered,USD,36.96,2.86,5.54,0.0,0.0,0.0,34.28,0.0,3851287452,206971857,0.0,0.0,36.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:31:45,2022-03-02,17:31:45,2022-03-01,2022-03-07 08:46:35.690202,2022-03-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,fd091d43-bdc8-4491-b46b-2cbc32fc6d96,"=""32fc6d96""",NULL,NULL,"Order Received Time: 2022-03-02 01:18:27.895330000
Order Pickup Time: 2022-03-02 01:31:45.086491000",Delivered,USD,27.96,2.17,4.19,0.0,0.0,0.0,25.94,0.0,3851362100,206971857,0.0,0.0,27.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:10:15,2022-03-02,18:10:15,2022-03-01,2022-03-07 08:46:35.690202,2022-03-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,e497e7c1-3667-4117-b657-7a0567f3486a,"=""67f3486a""",NULL,NULL,"Order Received Time: 2022-03-02 01:53:53.989246000
Order Pickup Time: 2022-03-02 02:10:15.938548000",Delivered,USD,32.7,2.53,4.91,0.0,0.0,0.0,30.32,0.0,3851706618,206971857,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:13:05,2022-03-02,18:13:05,2022-03-01,2022-03-07 08:46:35.690202,2022-03-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,93347d02-3909-415a-b714-e02bb995fe8f,"=""b995fe8f""",NULL,NULL,"Order Received Time: 2022-03-02 01:53:21.778429000
Order Pickup Time: 2022-03-02 02:13:05.395342000",Delivered,USD,20.98,1.63,3.15,0.0,0.99,0.0,18.47,0.0,3851730578,206971857,0.0,0.0,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:10:14,2022-03-02,19:10:14,2022-03-01,2022-03-07 08:46:35.690202,2022-03-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,fc3e13ce-01fa-4c62-a796-f63a23ed38c5,"=""23ed38c5""",NULL,NULL,"Order Received Time: 2022-03-02 02:54:44.928176000
Order Pickup Time: 2022-03-02 03:10:14.982407000",Delivered,USD,33.96,2.63,5.09,0.0,0.0,0.0,31.5,0.0,3852173920,206971857,0.0,0.0,33.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:05:17,2022-03-02,20:05:17,2022-03-01,2022-03-07 08:46:35.690202,2022-03-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,4739ec55-a3aa-4935-bff9-8a3de009a62f,"=""e009a62f""",NULL,NULL,"Order Received Time: 2022-03-02 03:47:02.598382000
Order Pickup Time: 2022-03-02 04:05:17.180601000",Delivered,USD,25.97,2.01,3.9,0.0,0.99,0.0,23.09,0.0,3852502923,206971857,0.0,0.0,25.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:41:24,2022-03-02,20:41:24,2022-03-01,2022-03-07 08:46:35.690202,2022-03-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,35c8b4da-7154-4e66-9f75-4e609ea576e5,"=""9ea576e5""",NULL,NULL,"Order Received Time: 2022-03-02 04:25:28.481439000
Order Pickup Time: 2022-03-02 04:41:24.698100000",Delivered,USD,45.93,3.56,6.89,0.0,0.0,0.0,42.6,0.0,3852668556,206971857,0.0,0.0,45.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
