Store ID,Store Name,Business ID,Merchant Store ID,Payout Date,Currency,Subtotal,Tax Subtotal,Commission,Commission Tax,Drive Charge,Marketing Fees,Tips,Error Charges,Adjustments,Total Before Adjustments,Net Payout,Transactions Start Local Date,Transactions End Local Date,Transactions Start UTC Date,Transactions End UTC Date,Payout ID,Payout Status,Tax Remitted by DoorDash to State
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-31,USD,767.17,59.46,111.24,0.0,0.0,3.96,0.0,12.05,0.0,699.38,699.38,2022-03-27,2022-03-27,2022-03-27,2022-03-27,212463774,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-30,USD,708.96,54.92,93.42,0.0,0.0,3.96,6.96,0.0,0.0,673.46,673.46,2022-03-26,2022-03-26,2022-03-26,2022-03-26,212399707,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-29,USD,1096.45,84.96,147.15,0.0,0.0,4.95,10.57,0.0,0.0,1039.88,1039.88,2022-03-25,2022-03-25,2022-03-25,2022-03-25,212358655,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-28,USD,1574.7,122.08,230.87,0.0,0.0,11.88,0.0,7.88,0.0,1446.15,1446.15,2022-03-22,2022-03-24,2022-03-22,2022-03-24,211417409,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-25,USD,555.7,43.05,80.12,0.0,0.0,3.96,0.0,22.26,0.0,492.41,492.41,2022-03-21,2022-03-21,2022-03-21,2022-03-21,211333924,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-24,USD,621.58,48.17,93.26,0.0,0.0,3.96,0.0,0.0,0.0,572.53,572.53,2022-03-20,2022-03-20,2022-03-20,2022-03-20,210957940,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-23,USD,690.9,53.52,103.65,0.0,0.0,2.97,0.0,0.0,0.0,637.8,637.8,2022-03-19,2022-03-19,2022-03-19,2022-03-19,210888260,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-22,USD,866.51,67.18,130.01,0.0,0.0,6.93,0.0,17.38,0.0,779.37,779.37,2022-03-18,2022-03-18,2022-03-18,2022-03-18,210850487,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-21,USD,1299.74,100.73,187.15,0.0,0.0,10.89,2.49,0.0,0.0,1204.92,1204.92,2022-03-15,2022-03-17,2022-03-15,2022-03-17,209960673,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-18,USD,689.89,53.47,103.49,0.0,0.0,1.98,0.0,0.0,0.0,637.89,637.89,2022-03-14,2022-03-14,2022-03-14,2022-03-14,209887149,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-17,USD,647.64,50.18,87.82,0.0,0.0,0.99,0.0,0.0,0.0,609.01,609.01,2022-03-13,2022-03-13,2022-03-13,2022-03-13,209497642,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-16,USD,451.69,35.01,66.33,0.0,0.0,2.97,0.0,0.0,0.0,417.4,417.4,2022-03-12,2022-03-12,2022-03-12,2022-03-12,209436502,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-15,USD,2112.55,163.74,309.14,0.0,0.0,18.81,0.0,13.46,0.0,1934.88,1934.88,2022-03-08,2022-03-11,2022-03-08,2022-03-11,209396528,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-11,USD,450.45,34.92,65.79,0.0,0.0,1.98,0.0,0.0,0.0,417.6,417.6,2022-03-07,2022-03-07,2022-03-07,2022-03-07,208413567,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-10,USD,602.77,46.71,88.9,0.0,0.0,4.95,0.0,1.97,0.0,553.66,553.66,2022-03-06,2022-03-06,2022-03-06,2022-03-06,208034297,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-09,USD,650.31,50.39,97.56,0.0,0.0,2.97,0.0,8.8,0.0,591.37,591.37,2022-03-05,2022-03-05,2022-03-05,2022-03-06,207961447,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-08,USD,1110.19,86.02,162.88,0.0,0.0,7.92,2.25,5.22,15.77,1022.44,1038.21,2022-03-04,2022-03-04,2022-03-04,2022-03-05,207937205,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-07,USD,1106.21,85.74,158.41,0.0,0.0,8.91,6.66,0.0,0.0,1031.29,1031.29,2022-03-01,2022-03-03,2022-03-02,2022-03-04,206971857,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-04,USD,367.29,28.47,55.09,0.0,0.0,1.98,0.0,0.0,0.0,338.69,338.69,2022-02-28,2022-02-28,2022-02-28,2022-03-01,206864376,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-03,USD,645.4,50.01,96.82,0.0,0.0,3.96,0.0,2.78,0.0,591.85,591.85,2022-02-27,2022-02-27,2022-02-27,2022-02-28,206492072,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-02,USD,887.42,68.76,130.69,0.0,0.0,3.96,0.0,0.0,0.0,821.53,821.53,2022-02-26,2022-02-26,2022-02-26,2022-02-27,206436205,paid,0.0
486867,Aroma Pizza & Pasta,223895,NULL,2022-03-01,USD,877.27,68.0,123.66,0.0,0.0,2.97,5.86,4.06,0.0,820.44,820.44,2022-02-25,2022-02-25,2022-02-25,2022-02-26,206387633,paid,0.0
