Timestamp UTC Time,Timestamp UTC Date,Timestamp Local Time,Timestamp Local Date,Payout Time,Payout Date,Store ID,Business ID,Store Name,Merchant Store ID,Transaction Type,Transaction ID,DoorDash Order ID,Merchant Delivery ID,External ID,Description,Final Order Status,Currency,Subtotal,Tax Subtotal,Commission,Commission Tax,Marketing Fees,Tips,Credit,Debit,DoorDash Transaction ID,Payout ID,Drive Charge,Tax Remitted by DoorDash to State,Subtotal for tax,Doordash funded subtotal discount amount,Merchant funded subtotal discount amount,Consumer Delivery Fee,Consumer Service Fee,Consumer Small Order Fee,Consumer Legislative Fee,Consumer Tip
08:35:19,2022-02-01,00:35:19,2022-02-01,2022-02-01 08:35:19.73499,2022-02-01,486867,223895,Aroma Pizza & Pasta,NULL,PAYOUT,200190625,NULL,N/A,N/A,NULL,N/A,USD,650.38,0.0,0.0,0.0,0.0,0.0,0.0,650.38,NULL,200190625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:22:01,2022-02-01,11:22:01,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,a40edecc-b5ee-4178-84a7-dea96d89b75f,"=""6d89b75f""",NULL,NULL,"Order Received Time: 2022-02-01 19:06:42.100172000
Order Pickup Time: 2022-02-01 19:22:01.097315000",Delivered,USD,22.94,1.78,3.44,0.0,0.0,0.0,21.28,0.0,3674819115,200738114,0.0,0.0,22.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:09:43,2022-02-01,12:09:43,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,c42f8a53-164a-4d04-9f94-4937d0c7865d,"=""d0c7865d""",NULL,NULL,"Order Received Time: 2022-02-01 19:57:29.784507000
Order Pickup Time: 2022-02-01 20:09:43.720473000",Delivered,USD,15.97,1.24,2.4,0.0,0.0,0.0,14.81,0.0,3675120009,200738114,0.0,0.0,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:20:19,2022-02-01,12:20:19,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,d823caad-d664-4a1d-9151-58c671a2f29c,"=""71a2f29c""",NULL,NULL,"Order Received Time: 2022-02-01 20:00:11.489639000
Order Pickup Time: 2022-02-01 20:20:19.015606000",Delivered,USD,14.99,1.16,2.25,0.0,0.0,0.0,13.9,0.0,3675183930,200738114,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:10:33,2022-02-01,13:10:33,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,20307294-b3de-4454-bba0-3b33bf2c37ef,"=""bf2c37ef""",NULL,NULL,"Order Received Time: 2022-02-01 20:57:52.178439000
Order Pickup Time: 2022-02-01 21:10:33.765944000",Delivered,USD,13.78,1.07,2.07,0.0,0.0,0.0,12.78,0.0,3675485324,200738114,0.0,0.0,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:53:40,2022-02-01,13:53:40,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,a2d4519a-4f48-4c91-85bd-f3d8312b6dd0,"=""312b6dd0""",NULL,NULL,"Order Received Time: 2022-02-01 21:44:23.279630000
Order Pickup Time: 2022-02-01 21:53:40.488444000",Delivered,USD,9.99,0.77,1.5,0.0,0.0,0.0,9.26,0.0,3675736764,200738114,0.0,0.0,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:17:57,2022-02-01,14:17:57,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,0d86007d-d251-4495-86d3-673927a1b942,"=""27a1b942""",NULL,NULL,"Order Received Time: 2022-02-01 20:42:02.900162000
Order Pickup Time: 2022-02-01 22:17:57.744000000",Picked Up,USD,11.99,0.93,0.72,0.0,0.0,0.0,12.2,0.0,3675889386,200738114,0.0,0.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:55:55,2022-02-01,14:55:55,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,14744c48-fd8a-4470-be24-cb7a96db9b95,"=""96db9b95""",NULL,NULL,"Order Received Time: 2022-02-01 22:40:03.814206000
Order Pickup Time: 2022-02-01 22:55:55.633119000",Delivered,USD,26.99,2.09,4.05,0.0,0.0,0.0,25.03,0.0,3676150145,200738114,0.0,0.0,26.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:43:21,2022-02-01,15:43:21,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,4ef7d6bf-d26d-4846-835f-6708ab75bec1,"=""ab75bec1""",NULL,NULL,"Order Received Time: 2022-02-01 23:26:02.911439000
Order Pickup Time: 2022-02-01 23:43:21.679349000",Delivered,USD,24.47,1.9,3.67,0.0,0.99,0.0,21.71,0.0,3676544068,200738114,0.0,0.0,24.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:43:23,2022-02-02,16:43:23,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,450db594-650a-4fa5-8e3f-c63da9636e5a,"=""a9636e5a""",NULL,NULL,"Order Received Time: 2022-02-02 00:10:10.096298000
Order Pickup Time: 2022-02-02 00:43:23.761000000",Picked Up,USD,14.99,1.16,0.9,0.0,0.0,1.61,16.86,0.0,3677072798,200738114,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:50:44,2022-02-02,16:50:44,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,23a1ca08-faee-4bcb-88e4-14b854429f0d,"=""54429f0d""",NULL,NULL,"Order Received Time: 2022-02-02 00:33:20.331433000
Order Pickup Time: 2022-02-02 00:50:44.680388000",Delivered,USD,34.98,2.71,5.25,0.0,0.0,0.0,32.44,0.0,3677133660,200738114,0.0,0.0,34.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:58:59,2022-02-02,16:58:59,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,f5be646f-c66b-4204-9931-db729022c68c,"=""9022c68c""",NULL,NULL,"Order Received Time: 2022-02-02 00:44:20.793481000
Order Pickup Time: 2022-02-02 00:58:59.345747000",Delivered,USD,27.72,2.15,4.16,0.0,0.0,0.0,25.71,0.0,3677200848,200738114,0.0,0.0,27.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:01:45,2022-02-02,18:01:45,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,9ded70c6-bc52-4ff0-9397-ef2fc37f1304,"=""c37f1304""",NULL,NULL,"Order Received Time: 2022-02-02 01:46:38.733382000
Order Pickup Time: 2022-02-02 02:01:45.614456000",Delivered,USD,26.77,2.07,4.02,0.0,0.0,0.0,24.82,0.0,3677717855,200738114,0.0,0.0,26.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:18:04,2022-02-02,18:18:04,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,fed451b0-de9b-4902-a7dc-04c97e515015,"=""7e515015""",NULL,NULL,"Order Received Time: 2022-02-02 01:53:09.360842000
Order Pickup Time: 2022-02-02 02:18:04.519000000",Picked Up,USD,37.97,2.94,2.28,0.0,0.0,0.0,38.63,0.0,3677843067,200738114,0.0,0.0,37.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:39:41,2022-02-02,18:39:41,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,745575a7-d65e-434f-9241-7cf9cc84e287,"=""cc84e287""",NULL,NULL,"Order Received Time: 2022-02-02 02:17:05.455552000
Order Pickup Time: 2022-02-02 02:39:41.381714000",Delivered,USD,32.71,2.54,4.91,0.0,0.0,0.0,30.34,0.0,3677997546,200738114,0.0,0.0,32.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:40:08,2022-02-02,18:40:08,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,3e10bd66-b2bd-491a-822b-90fcb29af048,"=""b29af048""",NULL,NULL,"Order Received Time: 2022-02-02 02:24:37.324210000
Order Pickup Time: 2022-02-02 02:40:08.296482000",Delivered,USD,29.69,2.3,4.45,0.0,0.0,0.0,27.54,0.0,3678000785,200738114,0.0,0.0,29.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:11:37,2022-02-02,19:11:37,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,45fad26d-07ab-4f08-8837-da80daa13c58,"=""daa13c58""",NULL,NULL,"Order Received Time: 2022-02-02 02:51:57.231234000
Order Pickup Time: 2022-02-02 03:11:37.420297000",Delivered,USD,21.74,1.68,3.26,0.0,0.0,0.0,20.16,0.0,3678202204,200738114,0.0,0.0,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:44:23,2022-02-02,19:44:23,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,56746f6d-0e82-45d9-996a-379632ea9389,"=""32ea9389""",NULL,NULL,"Order Received Time: 2022-02-02 03:15:39.812320000
Order Pickup Time: 2022-02-02 03:44:23.490215000",Delivered,USD,13.98,1.08,2.1,0.0,0.0,0.0,12.96,0.0,3678383233,200738114,0.0,0.0,13.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:09:49,2022-02-02,21:09:49,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,3606c504-a6e3-4fa9-9769-34d2ae7c772a,"=""ae7c772a""",NULL,NULL,"Order Received Time: 2022-02-02 04:54:04.741775000
Order Pickup Time: 2022-02-02 05:09:49.104093000",Delivered,USD,25.98,2.01,3.9,0.0,0.0,0.0,24.09,0.0,3678777501,200738114,0.0,0.0,25.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:10:09,2022-02-02,21:10:09,2022-02-01,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,970ad6bf-aad5-428a-934a-5ff48745c303,"=""8745c303""",NULL,NULL,"Order Received Time: 2022-02-02 04:58:21.418713000
Order Pickup Time: 2022-02-02 05:10:09.456002000",Delivered,USD,24.98,1.94,7.49,0.0,0.0,0.0,19.43,0.0,3678778775,200738114,0.0,0.0,24.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:35:25,2022-02-02,00:35:25,2022-02-02,2022-02-02 08:35:25.968424,2022-02-02,486867,223895,Aroma Pizza & Pasta,NULL,PAYOUT,200227158,NULL,N/A,N/A,NULL,N/A,USD,895.44,0.0,0.0,0.0,0.0,0.0,0.0,895.44,NULL,200227158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:33:57,2022-02-02,11:33:57,2022-02-02,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,e2e6b15e-9466-492e-9602-c4af68bd8f84,"=""68bd8f84""",NULL,NULL,"Order Received Time: 2022-02-02 19:21:12.800442000
Order Pickup Time: 2022-02-02 19:33:57.673735000",Delivered,USD,15.97,1.24,2.4,0.0,0.0,0.0,14.81,0.0,3680727218,200738114,0.0,0.0,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:55:15,2022-02-02,11:55:15,2022-02-02,2022-02-07 08:40:33.149964,2022-02-07,486867,223895,Aroma Pizza & Pasta,NULL,DELIVERY,edab139f-2a75-4f84-99fc-bbc3ad2cb539,"=""ad2cb539""",NULL,NULL,"Order Received Time: 2022-02-02 19:39:34.079842000
Order Pickup Time: 2022-02-02 19:55:15.644520000",Delivered,USD,43.21,3.35,6.48,0.0,0.0,0.0,40.08,0.0,3680846056,200738114,0.0,0.0,43.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
