"Invoice","","","","","","",""
"","","","","","","",""
"Date","Subtotal","Tax","Delivery Fee","Tip","Total","Payment Type","Order Type"
"3/8/2022 21:16:55","43.62","3.61","2.99","0","50.22","credit_card","delivery"
"3/12/2022 21:38:16","38.08","2.95","0","6.15","47.18","credit_card","pickup"
"3/15/2022 14:49:56","50.82","3.94","0","0","54.76","cash","pickup"
"3/18/2022 18:00:56","19.92","1.54","0","0","21.46","credit_card","pickup"
"3/20/2022 20:16:46","55.72","4.55","2.99","9.49","72.75","credit_card","delivery"
"3/25/2022 20:12:41","54.53","4.23","0","5","63.76","credit_card","pickup"
"Total","262.69","20.82","5.98","20.64","310.13","",""
"","","","","","","",""
"All Orders","310.13","","(all orders including cash and credit card paid orders) ","","","",""
"Pre-Paid Orders","255.37","","(orders where the customer paid with a credit card online) ","","","",""
"MenuStar Fees","20.8","","(includes credit card processing fee) ","","","",""
"Adjustments","0","","(credits/debts posted to your account) ","","","",""
"Net Payout","234.57","","(you will receive a check for this amount in 3-4 days)","","","",""
