Timestamp UTC Time,Timestamp UTC Date,Timestamp Local Time,Timestamp Local Date,Payout Time,Payout Date,Store ID,Business ID,Store Name,Merchant Store ID,Transaction Type,Transaction ID,DoorDash Order ID,Merchant Delivery ID,External ID,Description,Final Order Status,Currency,Subtotal,Tax Subtotal,Commission,Commission Tax,Marketing Fees,Tips,Credit,Debit,DoorDash Transaction ID,Payout ID,Drive Charge,Tax Remitted by DoorDash to State,Subtotal for tax,Doordash funded subtotal discount amount,Merchant funded subtotal discount amount,Consumer Delivery Fee,Consumer Service Fee,Consumer Small Order Fee,Consumer Legislative Fee,Consumer Tip
08:32:20,2022-02-01,00:32:20,2022-02-01,2022-02-01 08:32:20.397606,2022-02-01,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,PAYOUT,200178767,NULL,N/A,N/A,NULL,N/A,USD,1338.22,0.0,0.0,0.0,0.0,0.0,0.0,1338.22,NULL,200178767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:39:17,2022-02-01,13:39:17,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,331328f3-9e2d-47e3-b0f5-f715ab8de4d3,"=""ab8de4d3""",NULL,NULL,"Order Received Time: 2022-02-01 21:14:17.727121000
Order Pickup Time: 2022-02-01 21:39:17.515481000",Delivered,USD,23.98,2.16,6.0,0.0,0.0,0.0,20.14,0.0,3675654142,200721558,0.0,0.0,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:51:11,2022-02-01,13:51:11,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,2e81393a-dc13-4656-80d1-6134f7137484,"=""f7137484""",NULL,NULL,"Order Received Time: 2022-02-01 21:21:14.542945000
Order Pickup Time: 2022-02-01 21:51:11.964520000",Delivered,USD,14.53,1.31,3.63,0.0,0.0,0.0,12.21,0.0,3675722108,200721558,0.0,0.0,14.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:10:17,2022-02-01,14:10:17,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,88b492de-f397-49bc-b285-c6f9bf1b8f7a,"=""bf1b8f7a""",NULL,NULL,"Order Received Time: 2022-02-01 21:49:00.618418000
Order Pickup Time: 2022-02-01 22:10:17.666369000",Delivered,USD,11.99,1.08,3.0,0.0,0.0,0.0,10.07,0.0,3675841373,200721558,0.0,0.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:43:16,2022-02-02,16:43:16,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,2da8b4df-0930-4f9b-9c47-d81efe70bcab,"=""fe70bcab""",NULL,NULL,"Order Received Time: 2022-02-02 00:18:26.004304000
Order Pickup Time: 2022-02-02 00:43:16.089717000",Delivered,USD,39.56,3.56,9.89,0.0,0.0,0.0,33.23,0.0,3677071709,200721558,0.0,0.0,39.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:23:31,2022-02-02,17:23:31,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,7e7132d7-1e5b-45c2-b506-7268680d9d81,"=""680d9d81""",NULL,NULL,"Order Received Time: 2022-02-02 00:54:50.700212000
Order Pickup Time: 2022-02-02 01:23:31.531847000",Delivered,USD,19.28,1.74,4.82,0.0,0.0,0.0,16.2,0.0,3677408226,200721558,0.0,0.0,19.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:41:34,2022-02-02,17:41:34,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,8f6de423-ce11-4acf-94f8-fc9b537985b8,"=""537985b8""",NULL,NULL,"Order Received Time: 2022-02-02 01:28:46.034449000
Order Pickup Time: 2022-02-02 01:41:34.622711000",Delivered,USD,19.98,1.8,5.0,0.0,0.0,0.0,16.78,0.0,3677558784,200721558,0.0,0.0,19.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:41:50,2022-02-02,17:41:50,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,f320ccc9-cd68-46ac-815b-6841d732a9a8,"=""d732a9a8""",NULL,NULL,"Order Received Time: 2022-02-02 01:22:18.133232000
Order Pickup Time: 2022-02-02 01:41:50.734801000",Delivered,USD,23.61,2.12,5.9,0.0,0.0,0.0,19.83,0.0,3677560948,200721558,0.0,0.0,23.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:42:05,2022-02-02,17:42:05,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,958058a9-b65d-4ec9-bfb6-65a13f1810cf,"=""3f1810cf""",NULL,NULL,"Order Received Time: 2022-02-02 01:21:42.848891000
Order Pickup Time: 2022-02-02 01:42:05.830890000",Delivered,USD,22.98,2.07,5.75,0.0,0.0,0.0,19.3,0.0,3677563048,200721558,0.0,0.0,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:45:24,2022-02-02,17:45:24,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,69742b8c-1bc8-4068-bb69-597595a5c2ee,"=""95a5c2ee""",NULL,NULL,"Order Received Time: 2022-02-02 01:07:51.329655000
Order Pickup Time: 2022-02-02 01:45:24.460912000",Delivered,USD,16.98,1.53,4.25,0.0,0.0,0.0,14.26,0.0,3677589563,200721558,0.0,0.0,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:54:48,2022-02-02,17:54:48,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,a6e63af9-55c1-44c9-a1a8-884057363120,"=""57363120""",NULL,NULL,"Order Received Time: 2022-02-02 00:16:30.027442000
Order Pickup Time: 2022-02-02 01:54:48.703000000",Picked Up,USD,13.78,1.24,0.83,0.0,0.0,0.0,14.19,0.0,3677662946,200721558,0.0,0.0,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:27:56,2022-02-02,18:27:56,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,c454502e-f641-4e6e-a8c9-7614cfcff2e8,"=""cfcff2e8""",NULL,NULL,"Order Received Time: 2022-02-02 01:53:52.220092000
Order Pickup Time: 2022-02-02 02:27:56.136211000",Delivered,USD,46.18,4.16,11.55,0.0,0.0,0.0,38.79,0.0,3677912276,200721558,0.0,0.0,46.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:39:07,2022-02-02,18:39:07,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,37f2347b-8655-41f4-9a02-7500c6d871fe,"=""c6d871fe""",NULL,NULL,"Order Received Time: 2022-02-02 02:15:05.174631000
Order Pickup Time: 2022-02-02 02:39:07.576733000",Delivered,USD,22.98,2.07,5.75,0.0,0.0,0.0,19.3,0.0,3677993695,200721558,0.0,0.0,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:56:57,2022-02-02,18:56:57,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,60dd3f15-4d54-4975-b98e-55ac1fa7c1aa,"=""1fa7c1aa""",NULL,NULL,"Order Received Time: 2022-02-02 02:39:32.550655000
Order Pickup Time: 2022-02-02 02:56:57.795194000",Delivered,USD,15.57,1.4,3.89,0.0,0.0,0.0,13.08,0.0,3678108909,200721558,0.0,0.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:57:11,2022-02-02,18:57:11,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,e68ce466-4f55-4f9e-88bb-0a18439633a3,"=""439633a3""",NULL,NULL,"Order Received Time: 2022-02-02 02:39:55.834019000
Order Pickup Time: 2022-02-02 02:57:11.312954000",Delivered,USD,13.53,1.22,3.38,0.0,0.0,0.0,11.37,0.0,3678110299,200721558,0.0,0.0,13.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:09:24,2022-02-02,19:09:24,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,7babe8a2-d492-47a7-bc8c-a69e7849bfba,"=""7849bfba""",NULL,NULL,"Order Received Time: 2022-02-02 02:53:14.621923000
Order Pickup Time: 2022-02-02 03:09:24.917933000",Delivered,USD,12.74,1.15,3.19,0.0,0.0,0.0,10.7,0.0,3678188876,200721558,0.0,0.0,12.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:12:19,2022-02-02,19:12:19,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,b6e8c8eb-dbfa-445a-bc69-b04040848549,"=""40848549""",NULL,NULL,"Order Received Time: 2022-02-02 02:55:55.202478000
Order Pickup Time: 2022-02-02 03:12:19.279904000",Delivered,USD,15.98,1.44,4.0,0.0,0.0,0.0,13.42,0.0,3678206214,200721558,0.0,0.0,15.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:32:13,2022-02-02,19:32:13,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,cc8356d5-7412-41ab-85bd-d9747db68a4d,"=""7db68a4d""",NULL,NULL,"Order Received Time: 2022-02-02 03:08:03.903323000
Order Pickup Time: 2022-02-02 03:32:13.610739000",Delivered,USD,23.98,2.16,6.0,0.0,0.0,0.0,20.14,0.0,3678317134,200721558,0.0,0.0,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:41:57,2022-02-02,19:41:57,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,650aa593-84ce-42aa-bbb1-b7e811880b96,"=""11880b96""",NULL,NULL,"Order Received Time: 2022-02-02 03:16:14.966632000
Order Pickup Time: 2022-02-02 03:41:57.660401000",Delivered,USD,43.45,3.91,10.86,0.0,0.0,0.0,36.5,0.0,3678369223,200721558,0.0,0.0,43.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:01:33,2022-02-02,20:01:33,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,56941025-ad13-4da0-a7d7-2ada41ece9ab,"=""41ece9ab""",NULL,NULL,"Order Received Time: 2022-02-02 03:43:15.078857000
Order Pickup Time: 2022-02-02 04:01:33.482200000",Delivered,USD,23.36,2.1,5.84,0.0,0.0,0.0,19.62,0.0,3678475390,200721558,0.0,0.0,23.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:41:34,2022-02-02,20:41:34,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,8c709894-bb88-4077-b81d-26848f4ab3ef,"=""8f4ab3ef""",NULL,NULL,"Order Received Time: 2022-02-02 04:27:32.232801000
Order Pickup Time: 2022-02-02 04:41:34.572279000",Delivered,USD,20.98,1.89,5.25,0.0,0.0,0.0,17.62,0.0,3678665779,200721558,0.0,0.0,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:45:51,2022-02-02,21:45:51,2022-02-01,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,d6d9ff0d-4139-48f7-afd5-0f2b73709dfa,"=""73709dfa""",NULL,NULL,"Order Received Time: 2022-02-02 05:27:54.011940000
Order Pickup Time: 2022-02-02 05:45:51.273598000",Delivered,USD,16.98,1.53,4.25,0.0,0.0,0.0,14.26,0.0,3678888447,200721558,0.0,0.0,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:33:40,2022-02-02,00:33:40,2022-02-02,2022-02-02 08:33:40.914822,2022-02-02,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,PAYOUT,200222277,NULL,N/A,N/A,NULL,N/A,USD,706.19,0.0,0.0,0.0,0.0,0.0,0.0,706.19,NULL,200222277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:45:46,2022-02-02,11:45:46,2022-02-02,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,6d43aa97-3de0-4cfe-affe-89a3f4d4e0b9,"=""f4d4e0b9""",NULL,NULL,"Order Received Time: 2022-02-02 19:00:52.939505000
Order Pickup Time: 2022-02-02 19:45:46.636447000",Delivered,USD,114.4,10.3,28.6,0.0,0.0,0.0,96.1,0.0,3680794691,200721558,0.0,0.0,114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:57:23,2022-02-02,11:57:23,2022-02-02,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,61abf596-f326-45d9-a031-4f1fc0240f38,"=""c0240f38""",NULL,NULL,"Order Received Time: 2022-02-02 19:36:38.855460000
Order Pickup Time: 2022-02-02 19:57:23.067783000",Delivered,USD,37.76,3.4,9.44,0.0,0.0,0.0,31.72,0.0,3680857432,200721558,0.0,0.0,37.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:02:26,2022-02-02,13:02:26,2022-02-02,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,d78907f0-abac-4219-841c-2c3703fe6fae,"=""03fe6fae""",NULL,NULL,"Order Received Time: 2022-02-02 20:42:21.281257000
Order Pickup Time: 2022-02-02 21:02:26.918022000",Delivered,USD,21.99,1.98,5.5,0.0,0.0,0.0,18.47,0.0,3681211525,200721558,0.0,0.0,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:35:14,2022-02-02,14:35:14,2022-02-02,2022-02-07 08:32:52.313789,2022-02-07,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,2b278eae-878e-420f-a18c-6474fc875173,"=""fc875173""",NULL,NULL,"Order Received Time: 2022-02-02 22:12:58.561924000
Order Pickup Time: 2022-02-02 22:35:14.246263000",Delivered,USD,11.99,1.08,3.0,0.0,0.0,0.0,10.07,0.0,3681727354,200721558,0.0,0.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
