Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Merchant Fee,Tax on Merchant Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %,Payout reference ID
Aroma Pizza,,#7021D,6b455e9a-43d3-4eea-9e7b-a01d7d57021d,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/1/21,11:02 AM,19.22,1.49,20.71,0,0,0,0,0,0,0,0,20.71,-3.65,0,0,0,0,0,,0,-1.49,0,15.57,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#77C6B,0b0fe513-19c7-40a9-ae08-7dfda8f77c6b,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/1/21,1:21 PM,36.45,2.82,39.27,0,0,0,0,0,0,0,0,39.27,-6.93,0,0,0,0,0,,0,-2.82,0,29.52,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#A7153,9ef3694c-79ec-4282-9d7e-c40f1e1a7153,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/1/21,1:37 PM,13.78,1.07,14.85,0,0,0,0,0,0,0,0,14.85,-2.62,0,0,0,0,0,,0,-1.07,0,11.16,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#58596,1d455391-9003-434a-bcdc-473c3e058596,,Unknown,Refund,8/29/21,8:05 PM,-32.73,0,-32.73,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-32.73,9/7/21,,,,1Q7Y140VCC1CKKZ
Aroma Pizza,,#5D22E,215d2bea-7222-447d-87cd-e6377045d22e,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/1/21,4:33 PM,15.98,1.24,17.22,0,0,0,0,0,0,0,0,17.22,-3.04,0,0,0,0,0,,0,-1.24,0,12.94,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#0B712,5073deb8-f6cb-482c-8b92-f1b4d500b712,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/1/21,5:50 PM,20.46,1.59,22.05,0,0,0,0,0,0,0,0,22.05,-3.89,0,0,0,0,0,,0,-1.59,0,16.57,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#EC9A7,2bf946d0-d265-4ea0-8363-246bcdeec9a7,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/1/21,6:46 PM,18.97,1.47,20.44,0,0,0,0,0,0,0,0,20.44,-3.6,0,0,0,0,0,,0,-1.47,0,15.37,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#1A76C,41192335-c631-4e7d-a275-b9cfe4c1a76c,Pickup,Postmates iOS,Completed,9/1/21,7:00 PM,13.78,1.07,14.85,0,0,0,0,0,0,0,0,14.85,-0.83,0,0,0,0,0,,0,-1.07,0,12.95,9/7/21,0,0,6,1Q7Y140VCC1CKKZ
Aroma Pizza,,#75ACA,6be5d146-e39d-4f8e-bc0c-6025e9c75aca,Pickup,UberEats iOS,Completed,9/1/21,7:56 PM,26.06,2.02,28.08,0,0,0,0,0,0,0,0,28.08,-1.56,0,0,0,0,0,,0,-2.02,0,24.5,9/7/21,0,0,6,1Q7Y140VCC1CKKZ
Aroma Pizza,,#63499,93ae172e-c8bd-4689-9a6e-18c17a663499,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/1/21,9:16 PM,34.47,2.67,37.14,0,0,0,0,0,0,0,0,37.14,-6.55,0,0,0,0,0,,0,-2.67,0,27.92,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#4E7AF,2b171868-18d1-4282-aca9-240aab14e7af,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/2/21,10:34 AM,23.77,1.84,25.61,0,0,0,0,0,0,0,0,25.61,-4.52,0,0,0,0,0,,0,-1.84,0,19.25,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#20CA2,3b5fc739-188e-4eae-8423-b1e8fed20ca2,Delivery - Partner Using Uber App,Postmates Android,Completed,9/2/21,2:18 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-3.99,0,0,0,0,0,,0,-1.63,0,16.99,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#30625,565c698e-b471-443b-be17-5180e5130625,Delivery - Partner Using Uber App,UberEats Web,Completed,9/2/21,2:30 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-3.99,0,0,0,0,0,,0,-1.63,0,16.99,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#2D333,6df32aea-7974-4637-94b8-db7602d2d333,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/2/21,4:12 PM,43.56,3.38,46.94,0,0,0,0,0,0,0,0,46.94,-8.28,0,0,0,0,0,,0,-3.38,0,35.28,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#E3B58,81160237-5397-4379-ad5e-e12ad12e3b58,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/3/21,11:55 AM,12.98,1.01,13.99,0,0,0,0,0,0,0,0,13.99,-2.47,0,0,0,0,0,,0,-1.01,0,10.51,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
Aroma Pizza,,#D27DE,fbc70132-7bf9-4f95-8066-fb871b2d27de,Delivery - Partner Using Uber App,Postmates Android,Completed,9/3/21,12:25 PM,17.98,1.39,19.37,0,0,0,0,0,0,0,0,19.37,-3.42,0,0,0,0,0,,0,-1.39,0,14.56,9/7/21,0,0,19,1Q7Y140VCC1CKKZ
