"902 Broadway New York, NY 10010",,Aroma Pizza & Pasta,,
"Activity Period: Wed Sep 1, 2021 to Thu Sep 30, 2021",,"20491 Alton Pkwy, Lake Forest CA, 92630",,
,,Account ID: 15639,,
W-9 form reminder,,,,
"For legal reasons, we need your W-9 form and Slice Agreement Acknowledgement. If you haven’t already, return them asap. Talk to your Account Manager or email",,,,
Partner@SliceLife.com,,,,
Summary of Your Activity,,,,
,,,"From September 1, 2021 to September 30, 2021, your",
Orders,,"$5,228.76","restaurant made $5,278.75 with Slice.",
148 online orders,,"$6,225.71",Activity Details,
Processing fee,,-$249.33,,
Slice partnership fee,,-$333.00,"Net Sales
Taxes","$5,080.51
$414.62"
Sales tax withholding,,-$414.62,"Sales Tax Withholding
Cust. Delivery fee","-$414.62
$219.33"
4 Slice Adjustments,,$49.99,Tips,$511.87
TOTAL OF 148 ORDERS,$0.00,"$5,278.75","Slice Adjustments
Slice Fees","$49.99
-$582.33"
,Paid directly by,Total Earnings,,
,your customers,,Total Earnings,"$5,278.75"
Slice spent $49.99,,,,
in funding promotions,,,,
for your customers! *,,,,
Order Activity Report Reminder,,,,
The order activity report is not a statement and it does not correspond to a,,,,
payment. The amounts on this report are for your reference and reporting needs.,,,,
Please refer to your official statement on the Owner’s Portal for the finalized,,,,
reporting.,,,,

Online Orders,,,,,,,,,,,
Date & Time,Order ID,"Order
Type","Pickup
Delivery",Subtotal,"Cust.
Delivery
Fee","Order
Adjust.",Tax,Tips,"Order
Total","P'ship
Fee","Proc.
Fee"
"Sep 01, 2021
Wednesday
4:44pm",52829019,Credit,Pickup,$16.00,$0.00,-$0.01,$1.24,$0.00,$17.23,-$2.25,-$0.69
"Sep 01, 2021
Wednesday
5:53pm",52833962,Credit,Delivery,$26.98,$1.99,$0.00,$2.25,$5.40,$36.62,-$2.25,-$1.46
"Sep 01, 2021
Wednesday
8:00pm",52837356,Credit,Pickup,$23.98,$0.00,$0.00,$1.86,$0.00,$25.84,-$2.25,-$1.04
"Sep 02, 2021
Thursday
5:07pm",52885083,Credit,Delivery,$16.00,$1.99,-$0.01,$1.39,$2.40,$21.77,-$2.25,-$0.87
"Sep 02, 2021
Thursday
5:47pm",52888635,Credit,Delivery,$20.74,$1.99,$0.00,$1.76,$3.11,$27.60,-$2.25,-$1.10
"Sep 03, 2021
Friday
12:27pm",52908461,Credit,Pickup,$20.98,$0.00,$0.00,$1.63,$3.15,$25.76,-$2.25,-$1.03
"Sep 03, 2021
Friday
3:51pm",52949632,Credit,Pickup,$31.23,$0.00,$0.00,$2.42,$0.00,$33.65,-$2.25,-$1.35
"Sep 03, 2021
Friday
4:26pm",52957750,Credit,Delivery,$25.22,$2.99,$0.00,$2.19,$3.78,$34.18,-$2.25,-$1.37
"Sep 03, 2021
Friday
4:29pm",52958417,Credit,Pickup,$38.89,$0.00,$0.00,$3.01,$0.00,$41.90,-$2.25,-$1.68
"Sep 03, 2021
Friday
4:58pm",52963924,Credit,Delivery,$41.72,$1.99,$0.00,$3.39,$7.00,$54.10,-$2.25,-$2.17
"Sep 03, 2021
Friday
5:21pm",52967765,Credit,Delivery,$55.68,$1.99,-$3.99,$4.16,$11.14,$68.98,-$2.25,-$2.76
"Sep 03, 2021
Friday
5:45pm",52970882,Credit,Delivery,$24.49,$1.99,-$0.01,$2.05,$7.00,$35.52,-$2.25,-$1.42
"Sep 03, 2021
Friday
6:21pm",52974454,Credit,Pickup,$37.97,$0.00,$0.00,$2.94,$0.00,$40.91,-$2.25,-$1.64
"Sep 03, 2021
Friday
6:35pm",52975425,Credit,Delivery,$28.73,$1.99,$0.00,$2.38,$4.31,$37.41,-$2.25,-$1.50
"Sep 03, 2021
Friday
6:45pm",52976084,Credit,Pickup,$18.53,$0.00,$0.00,$1.44,$0.00,$19.97,-$2.25,-$0.80
"Sep 03, 2021
Friday
7:26pm",52978162,Credit,Pickup,$27.24,$0.00,$0.00,$2.11,$0.00,$29.35,-$2.25,-$1.18
"Sep 03, 2021
Friday
7:29pm",52978277,Credit,Delivery,$54.40,$2.99,$0.00,$4.45,$13.60,$75.44,-$2.25,-$3.02
"Sep 03, 2021
Friday
7:47pm",52978843,Credit,Delivery,$39.33,$4.99,$0.00,$3.43,$5.00,$52.75,-$2.25,-$2.11
