Timestamp UTC Time,Timestamp UTC Date,Timestamp Local Time,Timestamp Local Date,Payout Time,Payout Date,Store ID,Business ID,Store Name,Merchant Store ID,Transaction Type,Transaction ID,DoorDash Order ID,Merchant Delivery ID,External ID,Description,Final Order Status,Currency,Subtotal,Tax Subtotal,Commission,Commission Tax,Marketing Fees,Tips,Credit,Debit,DoorDash Transaction ID,Payout ID,Drive Charge,Tax Remitted by DoorDash to State,Subtotal for tax,Doordash funded subtotal discount amount,Merchant funded subtotal discount amount,Consumer Delivery Fee,Consumer Service Fee,Consumer Small Order Fee,Consumer Legislative Fee,Consumer Tip
07:33:00,2022-04-01,00:33:00,2022-04-01,2022-04-01 07:33:00.584593,2022-04-01,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,PAYOUT,212832578,NULL,N/A,N/A,NULL,N/A,USD,463.39,0.0,0.0,0.0,0.0,0.0,0.0,463.39,NULL,212832578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:08:07,2022-04-01,12:08:07,2022-04-01,2022-04-05 07:35:23.253372,2022-04-05,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,a8981f47-364c-4448-9492-e6848d0a8252,"=""8d0a8252""",NULL,NULL,"Order Received Time: 2022-04-01 18:51:00.709219000
Order Pickup Time: 2022-04-01 19:08:07.532152000",Delivered,USD,37.98,3.42,9.5,0.0,0.0,0.0,31.9,0.0,4053293336,213836375,0.0,0.0,37.98,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19:20:40,2022-04-01,12:20:40,2022-04-01,2022-04-05 07:35:23.253372,2022-04-05,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,302776ca-b621-485a-912f-a3c8671dd7cc,"=""671dd7cc""",NULL,NULL,"Order Received Time: 2022-04-01 18:58:28.310685000
Order Pickup Time: 2022-04-01 19:20:40.518281000",Delivered,USD,23.98,2.16,6.0,0.0,0.0,0.0,20.14,0.0,4053377633,213836375,0.0,0.0,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:53:36,2022-04-01,12:53:36,2022-04-01,2022-04-05 07:35:23.253372,2022-04-05,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,3dfa3652-e13e-408d-a41f-8c953912a37d,"=""3912a37d""",NULL,NULL,"Order Received Time: 2022-04-01 19:17:20.970263000
Order Pickup Time: 2022-04-01 19:53:36.253333000",Delivered,USD,31.05,2.79,7.76,0.0,0.0,0.0,26.08,0.0,4053599213,213836375,0.0,0.0,31.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:57:33,2022-04-01,13:57:33,2022-04-01,2022-04-05 07:35:23.253372,2022-04-05,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,ba8e086a-fa9f-4276-8824-b6ae745e3630,"=""745e3630""",NULL,NULL,"Order Received Time: 2022-04-01 20:37:06.368261000
Order Pickup Time: 2022-04-01 20:57:33.188631000",Delivered,USD,30.45,2.74,7.61,0.0,0.0,0.0,25.58,0.0,4054020445,213836375,0.0,0.0,30.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:21:08,2022-04-01,15:21:08,2022-04-01,2022-04-05 07:35:23.253372,2022-04-05,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,5a5ba1c0-2510-4a1f-95a1-1e7db9005732,"=""b9005732""",NULL,NULL,"Order Received Time: 2022-04-01 21:56:24.398954000
Order Pickup Time: 2022-04-01 22:21:08.449210000",Delivered,USD,0.0,0.0,0.0,0.0,0.0,0.0,16.85,0.0,4054679346,213836375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:21:08,2022-04-01,15:21:08,2022-04-01,2022-04-05 07:35:23.253372,2022-04-05,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,5a5ba1c0-2510-4a1f-95a1-1e7db9005732,"=""b9005732""",NULL,NULL,"Order Received Time: 2022-04-01 21:56:24.398954000
Order Pickup Time: 2022-04-01 22:21:08.449210000",Delivered,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85,4055000136,213836375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:21:08,2022-04-01,15:21:08,2022-04-01,2022-04-05 07:35:23.253372,2022-04-05,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,5a5ba1c0-2510-4a1f-95a1-1e7db9005732,"=""b9005732""",NULL,NULL,"Order Received Time: 2022-04-01 21:56:24.398954000
Order Pickup Time: 2022-04-01 22:21:08.449210000",Delivered,USD,20.06,1.81,5.02,0.0,0.0,0.0,16.85,0.0,4055000252,213836375,0.0,0.0,20.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:36:11,2022-04-01,15:36:11,2022-04-01,2022-04-05 07:35:23.253372,2022-04-05,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,DELIVERY,bc30659b-6e34-4eda-9c6f-6396ee3d7c86,"=""ee3d7c86""",NULL,NULL,"Order Received Time: 2022-04-01 22:05:02.895293000
Order Pickup Time: 2022-04-01 22:36:11.032304000",Delivered,USD,13.98,1.26,3.5,0.0,0.0,0.0,11.74,0.0,4054816667,213836375,0.0,0.0,13.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:55:18,2022-04-01,15:55:18,2022-04-01,2022-04-05 07:35:23.253372,2022-04-05,111737,4736,Ameci Pizza & Pasta (Trabuco Rd),NULL,ERROR_CHARGE,406201578,"=""b9005732""",NULL,NULL,Issue: 1 Can Soda missing,Delivered,USD,1.51,0.0,0.0,0.0,0.0,0.0,0.0,1.51,4054999905,213836375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
