"Invoice","","","","","","",""
"","","","","","","",""
"Date","Subtotal","Tax","Delivery Fee","Tip","Total","Payment Type","Order Type"
"2/4/2023 21:44:53","33.03","2.56","0","6.41","42","credit_card","pickup"
"2/11/2023 21:35:07","38.71","3","0","6.26","47.97","credit_card","pickup"
"2/18/2023 13:34:16","34.78","2.7","0","0","37.48","credit_card","pickup"
"2/19/2023 18:49:09","37.82","2.93","0","0","40.75","cash","pickup"
"2/24/2023 21:06:34","42.6","3.53","2.99","11.3","60.42","credit_card","delivery"
"2/25/2023 22:53:46","32.5","2.52","0","5.25","40.27","credit_card","pickup"
"Total","219.44","17.24","2.99","29.22","268.89","",""
"","","","","","","",""
"All Orders","268.89","","(all orders including cash and credit card paid orders) ","","","",""
"Pre-Paid Orders","228.14","","(orders where the customer paid with a credit card online) ","","","",""
"MenuStar Fees","45.35","","(includes credit card processing fee) ","","","",""
"Adjustments","0","","(credits/debts posted to your account) ","","","",""
"Net Payout","182.79","","(you will receive a check for this amount in 3-4 days)","","","",""
