"Invoice","","","","","","",""
"","","","","","","",""
"Date","Subtotal","Tax","Delivery Fee","Tip","Total","Payment Type","Order Type"
"12/1/2023 22:59:14","102.52","8.18","2.99","18","131.69","credit_card","delivery"
"12/15/2023 20:19:58","55.94","4.57","2.99","11.43","74.93","credit_card","delivery"
"12/17/2023 19:33:06","26.47","2.05","0","0","28.52","credit_card","pickup"
"12/22/2023 20:31:30","26.07","2.25","2.99","5.64","36.95","credit_card","delivery"
"12/23/2023 22:26:04","52.02","2.48","0","6.21","40.71","credit_card","pickup"
"Total","263.02","19.53","8.97","41.28","312.8","",""
"","","","","","","",""
"All Orders","312.8","","(all orders including cash and credit card paid orders) ","","","",""
"Pre-Paid Orders","312.8","","(orders where the customer paid with a credit card online) ","","","",""
"MenuStar Fees","55.28","","(includes credit card processing fee) ","","","",""
"Adjustments","0","","(credits/debts posted to your account) ","","","",""
"Net Payout","257.52","","(you will receive a check for this amount in 3-4 days)","","","",""
