"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE","PAYOUT_STATUS"
"08:31:52","2021-01-01","00:31:52","2021-01-01","2021-01-01 08:31:52.583481000","2021-01-01",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","PAYOUT","78733504","NULL","N/A","N/A","NULL","N/A","USD",1020.99,0.00,0.00,0.00,0.00,0.00,0.00,1020.99,"NULL",78733504,0.00,0.00,"paid"
"19:55:38","2021-01-01","11:55:38","2021-01-01","2021-01-05 08:31:59.374590000","2021-01-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","88c554c3-d6ff-459d-9eae-f0edfaa00197","=""faa00197""","NULL","NULL","Order Received Time: 2021-01-01 19:37:54.693341000
Order Pickup Time: 2021-01-01 19:55:38.973321000","Delivered","USD",40.05,3.60,10.01,0.00,0.00,0.00,33.64,0.00,"1611603695",79651477,0.00,0.00,"paid"
"20:23:09","2021-01-01","12:23:09","2021-01-01","2021-01-05 08:31:59.374590000","2021-01-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","fed17b81-7c43-4641-98e0-9d9b1ece05e3","=""1ece05e3""","NULL","NULL","Order Received Time: 2021-01-01 20:07:50.433854000
Order Pickup Time: 2021-01-01 20:23:09.701096000","Delivered","USD",11.48,1.03,2.87,0.00,0.00,0.00,9.64,0.00,"1611760804",79651477,0.00,0.00,"paid"
"20:24:27","2021-01-01","12:24:27","2021-01-01","2021-01-05 08:31:59.374590000","2021-01-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","558794db-3de2-44c5-b2fb-0c6d6330aa69","=""6330aa69""","NULL","NULL","Order Received Time: 2021-01-01 20:00:45.774709000
Order Pickup Time: 2021-01-01 20:24:27.148813000","Delivered","USD",23.98,2.16,6.00,0.00,0.00,0.00,20.14,0.00,"1611767842",79651477,0.00,0.00,"paid"
"21:15:42","2021-01-01","13:15:42","2021-01-01","2021-01-05 08:31:59.374590000","2021-01-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","db0363b2-79e8-4a4f-ba25-33ad73ab732f","=""73ab732f""","NULL","NULL","Order Received Time: 2021-01-01 21:01:12.864055000
Order Pickup Time: 2021-01-01 21:15:42.241992000","Delivered","USD",32.23,2.90,8.06,0.00,0.00,0.00,27.07,0.00,"1612064763",79651477,0.00,0.00,"paid"
"21:24:45","2021-01-01","13:24:45","2021-01-01","2021-01-05 08:31:59.374590000","2021-01-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","4b4db67e-0399-4865-843e-ffedab1fdf1c","=""ab1fdf1c""","NULL","NULL","Order Received Time: 2021-01-01 21:11:25.907063000
Order Pickup Time: 2021-01-01 21:24:45.415516000","Delivered","USD",29.48,2.65,7.37,0.00,0.00,0.00,24.76,0.00,"1612117310",79651477,0.00,0.00,"paid"
"21:26:45","2021-01-01","13:26:45","2021-01-01","2021-01-05 08:31:59.374590000","2021-01-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f03841a8-503b-420e-935a-8e248699686d","=""8699686d""","NULL","NULL","Order Received Time: 2021-01-01 21:09:41.188445000
Order Pickup Time: 2021-01-01 21:26:45.260755000","Delivered","USD",13.99,1.26,3.50,0.00,0.00,0.00,11.75,0.00,"1612129068",79651477,0.00,0.00,"paid"
"21:47:31","2021-01-01","13:47:31","2021-01-01","2021-01-05 08:31:59.374590000","2021-01-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","75961e76-42d3-4422-b348-600d931e1537","=""931e1537""","NULL","NULL","Order Received Time: 2021-01-01 20:24:31.135129000
Order Pickup Time: 2021-01-01 21:47:31.295154000","Picked Up","USD",15.49,1.39,2.32,0.00,0.00,0.00,14.56,0.00,"1612256035",79651477,0.00,0.00,"paid"
"22:07:02","2021-01-01","14:07:02","2021-01-01","2021-01-05 08:31:59.374590000","2021-01-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","3d36d959-9df5-4799-81b6-0aafae4a9392","=""ae4a9392""","NULL","NULL","Order Received Time: 2021-01-01 21:50:36.240429000
Order Pickup Time: 2021-01-01 22:07:02.833438000","Delivered","USD",19.71,1.77,4.93,0.00,0.00,0.00,16.55,0.00,"1612381252",79651477,0.00,0.00,"paid"
"22:45:21","2021-01-01","14:45:21","2021-01-01","2021-01-05 08:31:59.374590000","2021-01-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","aa5806fb-aaef-4bbf-adf2-4d17bfde9683","=""bfde9683""","NULL","NULL","Order Received Time: 2021-01-01 22:23:36.922044000
Order Pickup Time: 2021-01-01 22:45:21.244023000","Delivered","USD",29.46,2.65,7.37,0.00,0.00,0.00,24.74,0.00,"1612636760",79651477,0.00,0.00,"paid"
