"Invoice","","","","","","",""
"","","","","","","",""
"Date","Subtotal","Tax","Delivery Fee","Tip","Total","Payment Type","Order Type"
"4/4/2024 19:52:18","57.55","4.46","0","11.16","73.17","credit_card","pickup"
"4/5/2024 17:46:52","2.31","0.18","0","0","2.49","cash","pickup"
"4/18/2024 19:11:43","29.25","2.5","2.99","0","34.74","cash","delivery"
"4/20/2024 20:37:01","68.68","5.55","2.99","7.78","85","credit_card","delivery"
"4/21/2024 20:35:45","26.98","2.25","1.99","2","33.22","credit_card","delivery"
"4/27/2024 21:17:05","52.94","4.1","0","10.27","67.31","credit_card","pickup"
"4/28/2024 20:43:35","26.66","2.22","1.99","0","30.87","credit_card","delivery"
"Total","264.37","21.26","9.96","31.21","326.8","",""
"","","","","","","",""
"All Orders","326.8","","(all orders including cash and credit card paid orders) ","","","",""
"Pre-Paid Orders","289.57","","(orders where the customer paid with a credit card online) ","","","",""
"MenuStar Fees","57.49","","(includes credit card processing fee) ","","","",""
"Adjustments","0","","(credits/debts posted to your account) ","","","",""
"Net Payout","232.08","","(you will receive a check for this amount in 3-4 days)","","","",""
