,"902 Broadway New York, NY 10010",Aroma Pizza & Pasta,,
,"Activity Period: Thu Jul 1, 2021 to Sat Jul 31, 2021","20491 Alton Pkwy, Lake Forest CA, 92630",,
,,Account ID: 15639,,
,W-9 form reminder,,,
,"For legal reasons, we need your W-9 form and Slice Agreement Acknowledgement. If you haven’t already, return them asap. Talk to your Account Manager or email",,,
,Partner@SliceLife.com,,,
Summary of Your Activity,,,,
,,,"From July 1, 2021 to July 31, 2021, your restaurant made",
Orders,,"$6,141.99","$6,206.97 with Slice.",
152 online orders,,"$7,261.04",Activity Details,
Processing fee,,-$290.71,,
Slice partnership fee,,-$342.00,"Net Sales
Taxes","$5,974.73
$486.34"
Sales tax withholding,,-$486.34,"Sales Tax Withholding
Cust. Delivery fee","-$486.34
$233.36"
9 Slice Adjustments,,$64.98,Tips,$567.15
TOTAL OF 152 ORDERS,$0.00,"$6,206.97","Slice Adjustments
Slice Fees","$64.98
-$632.71"
,Paid directly by,Total Earnings,,
,your customers,,Total Earnings,"$6,206.97"
,,,Slice spent $64.98,
,,,in funding promotions,
,,,for your customers! *,
Order Activity Report Reminder,,,,
The order activity report is not a statement and it does not correspond to a,,,,
payment. The amounts on this report are for your reference and reporting needs.,,,,
Please refer to your official statement on the Owner’s Portal for the finalized,,,,
reporting.,,,,

Online Orders,,,,,,,,,,,
Date & Time,Order ID,"Order
Type","Pickup
Delivery",Subtotal,"Cust.
Delivery
Fee","Order
Adjust.",Tax,Tips,"Order
Total","P'ship
Fee","Proc.
Fee"
"Jul 01, 2021
Thursday
2:31pm",49347837,Credit,Pickup,$90.55,$0.00,$0.00,$7.02,$9.06,$106.63,-$2.25,-$4.27
"Jul 01, 2021
Thursday
5:49pm",49374287,Credit,Delivery,$104.88,$6.99,$0.00,$8.67,$15.73,$136.27,-$2.25,-$5.45
"Jul 01, 2021
Thursday
6:34pm",49376824,Credit,Delivery,$33.98,$1.99,$0.00,$2.79,$5.10,$43.86,-$2.25,-$1.75
"Jul 01, 2021
Thursday
6:59pm",49377709,Credit,Delivery,$24.99,$4.99,-$0.01,$2.32,$3.75,$36.04,-$2.25,-$1.44
"Jul 02, 2021
Friday
11:27am",49391014,Credit,Pickup,$99.58,$0.00,$0.00,$7.72,$0.00,$107.30,-$2.25,-$4.29
"Jul 02, 2021
Friday
11:32am",49391237,Credit,Pickup,$45.16,$0.00,$0.00,$3.50,$0.00,$48.66,-$2.25,-$1.95
"Jul 02, 2021
Friday
3:28pm",49425186,Credit,Delivery,$27.76,$4.99,$0.00,$2.54,$4.16,$39.45,-$2.25,-$1.58
"Jul 02, 2021
Friday
5:13pm",49445151,Credit,Pickup,$13.78,$0.00,$0.00,$1.07,$1.38,$16.23,-$2.25,-$0.65
"Jul 02, 2021
Friday
5:14pm",49445327,Credit,Pickup,$13.59,$0.00,$0.00,$1.05,$1.36,$16.00,-$2.25,-$0.64
"Jul 02, 2021
Friday
5:39pm",49448723,Credit,Pickup,$16.98,$0.00,$0.00,$1.32,$0.00,$18.30,-$2.25,-$0.73
"Jul 02, 2021
Friday
6:55pm",49455246,Credit,Delivery,$38.98,$1.99,-$0.01,$3.17,$5.85,$49.98,-$2.25,-$2.00
"Jul 02, 2021
Friday
7:02pm",49455578,Credit,Pickup,$58.57,$0.00,-$0.01,$4.54,$8.78,$71.88,-$2.25,-$2.88
"Jul 03, 2021
Saturday
2:04pm",49479075,Credit,Pickup,$27.98,$0.00,$0.00,$2.17,$5.00,$35.15,-$2.25,-$1.41
"Jul 03, 2021
Saturday
2:16pm",49480836,Credit,Pickup,$18.99,$0.00,$0.00,$1.47,$3.00,$23.46,-$2.25,-$0.94
"Jul 03, 2021
Saturday
6:20pm",49512418,Credit,Pickup,$29.77,$0.00,$0.00,$2.31,$4.47,$36.55,-$2.25,-$1.46
"Jul 03, 2021
Saturday
7:39pm",49516026,Credit,Delivery,$37.56,$4.99,$0.00,$3.30,$0.00,$45.85,-$2.25,-$1.83
"Jul 03, 2021
Saturday
8:18pm",49517014,Credit,Delivery,$36.75,$4.99,$0.00,$3.23,$10.00,$54.97,-$2.25,-$2.20
"Jul 04, 2021
Sunday
5:40pm",49537825,Credit,Delivery,$66.45,$1.99,$0.00,$5.30,$5.00,$78.74,-$2.25,-$3.15
"Jul 04, 2021
Sunday
6:29pm",49539273,Credit,Pickup,$34.27,$0.00,$0.00,$2.66,$0.00,$36.93,-$2.25,-$1.48
"Jul 04, 2021
Sunday
6:53pm",49539790,Credit,Pickup,$12.79,$0.00,$0.00,$0.99,$1.28,$15.06,-$2.25,-$0.61
"Jul 04, 2021
Sunday
6:58pm",49539871,Credit,Pickup,$28.02,$0.00,$0.00,$2.17,$4.20,$34.39,-$2.25,-$1.38
"Jul 05, 2021
Monday
11:42am",49550341,Credit,Delivery,$47.97,$1.99,-$0.01,$3.87,$7.19,$61.01,-$2.25,-$2.44
"Jul 05, 2021
Monday
12:58pm",49553721,Credit,Pickup,$18.77,$0.00,$0.00,$1.45,$0.00,$20.22,-$2.25,-$0.81
"Jul 05, 2021
Monday
1:13pm",49554736,Credit,Pickup,$108.39,$0.00,$0.00,$8.40,$0.00,$116.79,-$2.25,-$4.67
"Jul 05, 2021
Monday
6:10pm",49584461,Credit,Pickup,$32.50,$0.00,$0.00,$2.52,$0.00,$35.02,-$2.25,-$1.40

"Jul 05, 2021
Monday
8:57pm",49588005,Credit,Pickup,$24.27,$0.00,$0.00,$1.88,$0.00,$26.15,-$2.25,-$1.05
"Jul 06, 2021
Tuesday
9:53am",49593019,Credit,Delivery,$307.03,$6.99,$0.00,$24.34,$30.70,$369.06,-$2.25,-$14.77
"Jul 06, 2021
Tuesday
5:18pm",49624362,Credit,Pickup,$32.47,$0.00,$0.00,$2.52,$0.00,$34.99,-$2.25,-$1.40
"Jul 06, 2021
Tuesday
7:40pm",49629906,Credit,Pickup,$32.00,$0.00,-$2.01,$2.32,$0.00,$32.31,-$2.25,-$1.29
"Jul 07, 2021
Wednesday
10:49am",49638493,Credit,Pickup,$92.71,$0.00,$0.00,$7.19,$0.00,$99.90,-$2.25,-$4.00
"Jul 08, 2021
Thursday
11:21am",49686840,Credit,Pickup,$18.98,$0.00,$0.00,$1.47,$5.00,$25.45,-$2.25,-$1.02
"Jul 08, 2021
Thursday
4:48pm",49719665,Credit,Delivery,$24.00,$1.99,$0.00,$2.01,$3.60,$31.60,-$2.25,-$1.26
"Jul 08, 2021
Thursday
5:41pm",49724310,Credit,Delivery,$66.14,$1.99,$0.00,$5.28,$9.92,$83.33,-$2.25,-$3.34
"Jul 08, 2021
Thursday
7:24pm",49728547,Credit,Delivery,$56.97,$2.99,-$0.01,$4.65,$8.55,$73.15,-$2.25,-$2.93
"Jul 09, 2021
Friday
12:08pm",49742933,Credit,Pickup,$28.97,$0.00,$0.00,$2.25,$0.00,$31.22,-$2.25,-$1.25
"Jul 09, 2021
Friday
3:29pm",49776053,Credit,Delivery,$27.76,$4.99,$0.00,$2.54,$4.16,$39.45,-$2.25,-$1.58
"Jul 09, 2021
Friday
4:43pm",49791994,Credit,Delivery,$28.77,$2.99,$0.00,$2.46,$5.75,$39.97,-$2.25,-$1.60
"Jul 09, 2021
Friday
5:09pm",49796302,Credit,Pickup,$16.00,$0.00,-$0.01,$1.24,$0.00,$17.23,-$2.25,-$0.69
"Jul 09, 2021
Friday
5:45pm",49801320,Credit,Delivery,$25.74,$1.99,-$0.01,$2.15,$2.57,$32.44,-$2.25,-$1.30
"Jul 09, 2021
Friday
6:01pm",49802986,Credit,Pickup,$26.99,$0.00,$0.00,$2.09,$4.00,$33.08,-$2.25,-$1.33
"Jul 09, 2021
Friday
6:09pm",49803778,Credit,Pickup,$55.42,$0.00,$0.00,$4.30,$11.08,$70.80,-$2.25,-$2.83
"Jul 09, 2021
Friday
6:42pm",49806350,Credit,Pickup,$18.53,$0.00,$0.00,$1.44,$0.00,$19.97,-$2.25,-$0.80
"Jul 09, 2021
Friday
7:38pm",49808880,Credit,Pickup,$18.99,$0.00,$0.00,$1.47,$0.00,$20.46,-$2.25,-$0.82
"Jul 09, 2021
Friday
8:30pm",49810181,Credit,Delivery,$25.36,$1.99,$0.00,$2.12,$3.80,$33.27,-$2.25,-$1.33
"Jul 10, 2021
Saturday
5:01pm",49861926,Credit,Pickup,$31.93,$0.00,$0.00,$2.47,$4.79,$39.19,-$2.25,-$1.57
"Jul 10, 2021
Saturday
5:07pm",49862793,Credit,Pickup,$18.99,$0.00,$0.00,$1.47,$1.00,$21.46,-$2.25,-$0.86
"Jul 11, 2021
Sunday
10:49am",49884736,Credit,Delivery,$92.76,$4.99,$0.00,$7.58,$13.91,$119.24,-$2.25,-$4.77
"Jul 11, 2021
Sunday
12:11pm",49888868,Credit,Pickup,$20.99,$0.00,-$0.01,$1.63,$2.10,$24.71,-$2.25,-$0.99
"Jul 11, 2021
Sunday
3:01pm",49907120,Credit,Pickup,$11.74,$0.00,$0.00,$0.91,$2.00,$14.65,-$2.25,-$0.59
"Jul 11, 2021
Sunday
4:49pm",49922377,Credit,Delivery,$87.91,$6.99,$0.00,$7.35,$13.19,$115.44,-$2.25,-$4.62
"Jul 12, 2021
Monday
6:46pm",49969718,Credit,Pickup,$20.98,$0.00,$0.00,$1.63,$0.00,$22.61,-$2.25,-$0.91

"Jul 12, 2021
Monday
6:51pm",49969868,Credit,Delivery,$33.57,$6.99,$0.00,$3.14,$6.71,$50.41,-$2.25,-$2.02
"Jul 13, 2021
Tuesday
2:39pm",49991067,Credit,Delivery,$42.91,$1.99,$0.00,$3.48,$0.00,$48.38,-$2.25,-$1.94
"Jul 14, 2021
Wednesday
4:13pm",50048250,Credit,Delivery,$16.00,$2.99,-$0.01,$1.47,$2.40,$22.85,-$2.25,-$0.91
"Jul 14, 2021
Wednesday
5:29pm",50055984,Credit,Pickup,$51.13,$0.00,$0.00,$3.96,$0.00,$55.09,-$2.25,-$2.21
"Jul 15, 2021
Thursday
3:12pm",50091677,Credit,Pickup,$12.99,$0.00,$0.00,$1.01,$0.00,$14.00,-$2.25,-$0.56
"Jul 15, 2021
Thursday
5:59pm",50111763,Credit,Pickup,$32.74,$0.00,-$0.01,$2.54,$0.00,$35.27,-$2.25,-$1.41
"Jul 15, 2021
Thursday
7:01pm",50114666,Credit,Pickup,$33.97,$0.00,$0.00,$2.63,$3.00,$39.60,-$2.25,-$1.39
"Jul 15, 2021
Thursday
8:02pm",50116023,Credit,Delivery,$15.57,$2.99,$0.00,$1.44,$5.00,$25.00,-$2.25,-$1.00
"Jul 15, 2021
Thursday
8:40pm",50116534,Credit,Pickup,$38.97,$0.00,$0.00,$3.02,$5.85,$47.84,-$2.25,-$1.92
"Jul 16, 2021
Friday
4:30pm",50180298,Credit,Delivery,$16.00,$4.99,-$0.01,$1.63,$2.40,$25.01,-$2.25,-$1.00
"Jul 16, 2021
Friday
4:54pm",50184938,Credit,Pickup,$24.26,$0.00,$0.00,$1.88,$0.00,$26.14,-$2.25,-$0.93
"Jul 16, 2021
Friday
5:04pm",50186530,Credit,Pickup,$37.99,$0.00,-$20.47,$1.35,$0.00,$18.87,-$2.25,-$0.76
"Jul 16, 2021
Friday
5:43pm",50192252,Credit,Delivery,$29.32,$1.99,$0.00,$2.43,$4.40,$38.14,-$2.25,-$1.53
"Jul 16, 2021
Friday
6:15pm",50195800,Credit,Pickup,$16.48,$0.00,$0.00,$1.28,$0.00,$17.76,-$2.25,-$0.71
"Jul 16, 2021
Friday
6:38pm",50197682,Credit,Pickup,$50.99,$0.00,-$2.01,$3.80,$7.35,$60.13,-$2.25,-$2.41
"Jul 16, 2021
Friday
7:12pm",50199643,Credit,Pickup,$13.48,$0.00,$0.00,$1.04,$0.00,$14.52,-$2.25,-$0.58
"Jul 16, 2021
Friday
7:40pm",50200785,Credit,Pickup,$18.47,$0.00,$0.00,$1.43,$1.15,$21.05,-$2.25,-$0.84
"Jul 17, 2021
Saturday
11:01am",50211906,Credit,Pickup,$37.98,$0.00,$0.00,$2.94,$0.00,$40.92,-$2.25,-$1.64
"Jul 17, 2021
Saturday
12:43pm",50217532,Credit,Delivery,$20.96,$2.99,$0.00,$1.86,$4.19,$30.00,-$2.25,-$1.20
"Jul 17, 2021
Saturday
5:47pm",50265093,Credit,Delivery,$32.98,$1.99,$0.00,$2.71,$4.95,$42.63,-$2.25,-$1.71
"Jul 17, 2021
Saturday
6:36pm",50269428,Credit,Delivery,$40.49,$4.99,-$2.01,$3.37,$3.00,$49.84,-$2.25,-$1.99
"Jul 17, 2021
Saturday
7:19pm",50271756,Credit,Pickup,$49.95,$0.00,$0.00,$3.87,$7.49,$61.31,-$2.25,-$2.46
"Jul 17, 2021
Saturday
7:28pm",50272162,Credit,Pickup,$28.44,$0.00,$0.00,$2.36,$0.00,$30.80,-$2.25,-$1.23
"Jul 17, 2021
Saturday
8:26pm",50273877,Credit,Delivery,$39.97,$4.99,$0.00,$3.48,$6.00,$54.44,-$2.25,-$2.18
"Jul 17, 2021
Saturday
8:51pm",50274403,Credit,Delivery,$16.00,$1.99,-$0.01,$1.39,$2.40,$21.77,-$2.25,-$0.87

