"902 Broadway New York, NY 10010",,Ameci Pizza & Pasta,,
"Activity Period: Wed Dec 1, 2021 to Fri Dec 31, 2021",,"25431 Trabuco Rd, Lake Forest CA, 92630",,
,,Account ID: 3057,,
W-9 form reminder,,,,
"For legal reasons, we need your W-9 form and Slice Agreement Acknowledgement. If you haven’t already, return them asap. Talk to your Account Manager or email",,,,
Partner@SliceLife.com,,,,
Summary of Your Activity,,,,
,,,"From December 1, 2021 to December 31, 2021, your",
Orders,,"$6,987.38","restaurant made $6,988.38 with Slice.",
177 orders,,"$8,286.12",Activity Details,
Processing fee,,-$334.04,,
Slice partnership fee,,-$396.00,"Net Sales
Taxes","$6,616.97
$568.70"
Sales tax withholding,,-$568.70,"Sales Tax Withholding
Cust. Delivery fee","-$568.70
$353.97"
28 Phone Orders,"$1,311.96",,Tips,$746.48
Slice partnership fee,,-$63.00,"Slice Adjustments
Slice Fees","$64.00
-$793.04"
13 Slice Adjustments,,$64.00,,
TOTAL OF 205 ORDERS,"$1,311.96","$6,988.38",Total Earnings,"$6,988.38"
,"Paid directly by
your customers",Total Earnings,Slice spent $64.00,
,,,in funding promotions,
,,,for your customers! *,
Order Activity Report Reminder,,,,
The order activity report is not a statement and it does not correspond to a,,,,
payment. The amounts on this report are for your reference and reporting needs.,,,,
Please refer to your official statement on the Owner’s Portal for the finalized,,,,
reporting.,,,,

Orders,,,,,,,,,,,
Date & Time,Order ID,"Order
Type","Pickup
Delivery",Subtotal,"Cust.
Delivery
Fee","Order
Adjust.",Tax,Tips,"Order
Total","P'ship
Fee","Proc.
Fee"
"Dec 01, 2021
Wednesday
2:30pm",57943587,Credit,Pickup,$29.58,$0.00,$0.00,$2.37,$0.00,$31.95,-$2.25,-$1.28
"Dec 01, 2021
Wednesday
5:32pm",57963634,Credit,Delivery,$26.99,$2.99,$0.00,$2.40,$5.40,$37.78,-$2.25,-$1.51
"Dec 01, 2021
Wednesday
5:49pm",57964500,Credit,Pickup,$23.98,$0.00,$0.00,$1.92,$2.40,$28.30,-$2.25,-$1.13
"Dec 02, 2021
Thursday
11:20am",13946583,Phone,-,-,-,-,-,-,-,-$2.25,-
"Dec 02, 2021
Thursday
4:25pm",58010468,Credit,Delivery,$91.94,$2.99,-$0.01,$7.59,$10.00,$112.51,-$2.25,-$4.50
"Dec 02, 2021
Thursday
4:47pm",13951005,Phone,-,-,-,-,-,-,-,-$2.25,-
"Dec 02, 2021
Thursday
5:35pm",58016562,Credit,Pickup,$20.00,$0.00,-$0.01,$1.60,$0.00,$21.59,-$2.25,-$0.87
"Dec 02, 2021
Thursday
6:22pm",58018811,Credit,Delivery,$19.48,$6.99,$0.00,$2.12,$10.00,$38.59,-$2.25,-$0.94
"Dec 03, 2021
Friday
10:24am",58030829,Credit,Pickup,$10.99,$0.00,$0.00,$0.88,$3.00,$14.87,-$2.25,-$0.60
"Dec 03, 2021
Friday
3:20pm",58079181,Credit,Pickup,$18.97,$0.00,$0.00,$1.52,$2.85,$23.34,-$2.25,-$0.94
"Dec 03, 2021
Friday
3:35pm",58083578,Credit,Delivery,$39.35,$4.99,$0.00,$3.55,$7.87,$55.76,-$2.25,-$2.23
"Dec 03, 2021
Friday
5:18pm",58105186,Credit,Pickup,$16.98,$0.00,$0.00,$1.36,$0.00,$18.34,-$2.25,-$0.73
"Dec 03, 2021
Friday
5:22pm",58105815,Credit,Delivery,$32.78,$4.99,$0.00,$3.02,$8.20,$48.99,-$2.25,-$1.96
"Dec 03, 2021
Friday
5:24pm",58106036,Credit,Pickup,$41.98,$0.00,-$0.01,$3.36,$4.20,$49.53,-$2.25,-$1.98
"Dec 03, 2021
Friday
5:25pm",58106182,Credit,Delivery,$32.00,$2.99,-$0.01,$2.80,$3.20,$40.98,-$2.25,-$1.64
"Dec 03, 2021
Friday
5:35pm",58107373,Credit,Delivery,$37.96,$2.99,$0.00,$3.28,$7.59,$51.82,-$2.25,-$2.08
"Dec 03, 2021
Friday
5:58pm",13963428,Phone,-,-,-,-,-,-,-,-$2.25,-
"Dec 03, 2021
Friday
6:29pm",58112230,Credit,Delivery,$26.97,$4.99,$0.00,$2.56,$4.05,$38.57,-$2.25,-$1.55
"Dec 04, 2021
Saturday
11:09am",58126711,Credit,Pickup,$32.96,$0.00,$0.00,$2.64,$0.00,$35.60,-$2.25,-$1.43
"Dec 04, 2021
Saturday
4:01pm",58172830,Credit,Pickup,$33.56,$0.00,$0.00,$2.68,$0.00,$36.24,-$2.25,-$1.45
