"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE","PAYOUT_STATUS"
"08:35:50","2021-01-01","00:35:50","2021-01-01","2021-01-01 08:35:50.998431000","2021-01-01",486867,223895,"Aroma Pizza & Pasta","NULL","PAYOUT","78742804","NULL","N/A","N/A","NULL","N/A","USD",811.05,0.00,0.00,0.00,0.00,0.00,0.00,811.05,"NULL",78742804,0.00,0.00,"paid"
"19:18:56","2021-01-01","11:18:56","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ec3d280a-01ed-4642-929f-e6010695baa4","=""0695baa4""","NULL","NULL","Order Received Time: 2021-01-01 19:07:33.713107000
Order Pickup Time: 2021-01-01 19:18:56.872435000","Delivered","USD",15.47,1.20,2.32,0.00,0.00,0.00,14.35,0.00,"1611397719",79662174,0.00,0.00,"paid"
"19:28:44","2021-01-01","11:28:44","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","0260dc7a-ab3f-4946-9813-75b4f65942bf","=""f65942bf""","NULL","NULL","Order Received Time: 2021-01-01 19:10:52.788751000
Order Pickup Time: 2021-01-01 19:28:44.742857000","Delivered","USD",17.99,1.39,2.70,0.00,0.00,0.00,16.68,0.00,"1611451297",79662174,0.00,0.00,"paid"
"20:46:29","2021-01-01","12:46:29","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","447b2b2e-4aef-48fa-ae72-b6f8da59423d","=""da59423d""","NULL","NULL","Order Received Time: 2021-01-01 20:10:26.808262000
Order Pickup Time: 2021-01-01 20:46:29.926562000","Delivered","USD",107.62,8.34,16.14,0.00,0.99,0.00,98.83,0.00,"1611895134",79662174,0.00,0.00,"paid"
"21:48:36","2021-01-01","13:48:36","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a8f6e69f-61f6-4ad7-8889-39fd59c8e287","=""59c8e287""","NULL","NULL","Order Received Time: 2021-01-01 21:28:02.396466000
Order Pickup Time: 2021-01-01 21:48:36.864385000","Delivered","USD",28.23,2.19,4.23,0.00,0.00,0.00,26.19,0.00,"1612262746",79662174,0.00,0.00,"paid"
"21:50:12","2021-01-01","13:50:12","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","0f645aa1-dd3a-40cb-9569-16a9555392cf","=""555392cf""","NULL","NULL","Order Received Time: 2021-01-01 21:32:15.007699000
Order Pickup Time: 2021-01-01 21:50:12.657927000","Delivered","USD",42.72,3.31,6.41,0.00,0.99,0.00,38.63,0.00,"1612272490",79662174,0.00,0.00,"paid"
"22:14:31","2021-01-01","14:14:31","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","149b3514-433f-4217-8a71-a15ce1a89eaf","=""e1a89eaf""","NULL","NULL","Order Received Time: 2021-01-01 21:57:46.886781000
Order Pickup Time: 2021-01-01 22:14:31.316240000","Delivered","USD",30.71,2.38,4.61,0.00,0.99,0.00,27.49,0.00,"1612429979",79662174,0.00,0.00,"paid"
"22:25:55","2021-01-01","14:25:55","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ac89d82e-981b-468a-9b4e-b9cae1701b90","=""e1701b90""","NULL","NULL","Order Received Time: 2021-01-01 22:04:06.131256000
Order Pickup Time: 2021-01-01 22:25:55.551044000","Delivered","USD",18.32,1.42,2.75,0.00,0.99,0.00,16.00,0.00,"1612504703",79662174,0.00,0.00,"paid"
"22:30:00","2021-01-01","14:30:00","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a3684ea2-dfcc-400e-8bc0-0c7d7dfdf7f7","=""7dfdf7f7""","NULL","NULL","Order Received Time: 2021-01-01 21:50:52.059801000
Order Pickup Time: 2021-01-01 22:30:00.598820000","Delivered","USD",27.21,2.11,4.08,0.00,0.99,0.00,24.25,0.00,"1612531368",79662174,0.00,0.00,"paid"
"23:24:57","2021-01-01","15:24:57","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","9109385e-e69a-4985-ad9a-a65018477be0","=""18477be0""","NULL","NULL","Order Received Time: 2021-01-01 22:59:22.627580000
Order Pickup Time: 2021-01-01 23:24:57.809069000","Delivered","USD",38.67,3.00,5.80,0.00,0.99,0.00,34.88,0.00,"1612917106",79662174,0.00,0.00,"paid"
"23:47:03","2021-01-01","15:47:03","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","0ca5d907-ed32-47ee-aa46-47b51c45d36e","=""1c45d36e""","NULL","NULL","Order Received Time: 2021-01-01 23:32:48.961025000
Order Pickup Time: 2021-01-01 23:47:03.957416000","Delivered","USD",16.98,1.32,2.55,0.00,0.00,0.00,15.75,0.00,"1613081032",79662174,0.00,0.00,"paid"
"00:22:15","2021-01-02","16:22:15","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","4e28ba4a-cf53-4e11-980f-a8f5a1c66909","=""a1c66909""","NULL","NULL","Order Received Time: 2021-01-02 00:07:54.932147000
Order Pickup Time: 2021-01-02 00:22:15.370693000","Delivered","USD",31.98,2.48,4.80,0.00,0.99,0.00,28.67,0.00,"1613347879",79662174,0.00,0.00,"paid"
"01:00:49","2021-01-02","17:00:49","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","835d9008-64fb-413c-9986-6a301a9e03b9","=""1a9e03b9""","NULL","NULL","Order Received Time: 2021-01-02 00:42:11.578123000
Order Pickup Time: 2021-01-02 01:00:49.444937000","Delivered","USD",20.48,1.59,3.07,0.00,0.00,0.00,19.00,0.00,"1613646122",79662174,0.00,0.00,"paid"
"01:02:07","2021-01-02","17:02:07","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","11b069eb-a749-49ae-a3da-bddc79c3267d","=""79c3267d""","NULL","NULL","Order Received Time: 2021-01-02 00:36:43.750208000
Order Pickup Time: 2021-01-02 01:02:07.393582000","Delivered","USD",77.94,6.04,11.69,0.00,0.99,0.00,71.30,0.00,"1613656716",79662174,0.00,0.00,"paid"
"02:50:06","2021-01-02","18:50:06","2021-01-01","2021-01-05 08:35:03.034398000","2021-01-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","eb0fe048-6bd7-4fb4-bd9c-64a058f642f7","=""58f642f7""","NULL","NULL","Order Received Time: 2021-01-02 02:26:33.855884000
Order Pickup Time: 2021-01-02 02:50:06.065738000","Delivered","USD",25.98,2.01,3.90,0.00,0.00,0.00,24.09,0.00,"1614422848",79662174,0.00,0.00,"paid"
