"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_AMOUNT","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE"
"07:24:24","2020-11-17","23:24:24","2020-11-16","2020-11-20 08:32:18.647361000","2020-11-20",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","STORE_PAYMENT","137246773","=""c424ca3c""","NULL","NULL","merchant_payment_adjustment","Delivered","USD",5.79,0.00,0.00,0.00,0.00,5.79,0.00,"1414834762",0.00,0.00
"07:22:06","2020-11-17","23:22:06","2020-11-16","2020-11-20 08:32:18.647361000","2020-11-20",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","STORE_PAYMENT","137246561","=""32f4d302""","NULL","NULL","merchant_payment_adjustment","Delivered","USD",1.25,0.00,0.00,0.00,0.00,1.25,0.00,"1414833303",0.00,0.00
"06:34:03","2020-11-21","22:34:03","2020-11-20","2020-11-24 08:31:50.057743000","2020-11-24",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","67081e78-16d3-4005-8e49-7343126def76","=""126def76""","NULL","NULL","Order Received Time: 2020-11-21 05:11:00.069810000
Order Pickup Time: 2020-11-21 06:34:03.519057000","Picked Up","USD",23.57,1.83,3.54,0.00,0.00,21.86,0.00,"1432376345",0.00,0.00
"06:32:03","2020-11-18","22:32:03","2020-11-17","2020-11-23 08:32:24.904085000","2020-11-23",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","ERROR_CHARGE","137538364","=""8ed131d7""","NULL","NULL","Issue: 1 Chicken Munchers (24 Pieces) food quality
1 Mixed Antipasto Salad food quality
Customer Explanation: Hi Yorim,

Thank you for contacting our support team. We sincerely apologize for the issue with your order and have processed $40.01 back to your original payment method.

Note: Due to differences in bank processing times, your refund timeline may vary. Pending charges will be removed from your statement or updated to reflect the final charge within three business days. Charges already processed will be refunded to your original payment method within five to seven business days.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",16.33,0.00,0.00,0.00,0.00,0.00,16.33,"1418699656",0.00,0.00
"06:23:13","2020-11-07","22:23:13","2020-11-06","2020-11-10 08:31:57.130087000","2020-11-10",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","ERROR_CHARGE","133391886","=""8fe9e1ff""","NULL","NULL","Issue: 1 Meat Lasagna missing
Customer Explanation: Hi Michael,

Thank you for contacting our support team. We sincerely apologize for the issue with your order.

We have issued credits to your account in the amount of $12.40 for the inconvenience.

These credits are available immediately and will automatically be applied towards your next order.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",9.10,0.00,0.00,0.00,0.00,0.00,9.10,"1372162833",0.00,0.00
"06:12:04","2020-11-03","22:12:04","2020-11-02","2020-11-06 08:32:37.754186000","2020-11-06",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7f98d71f-8932-48fd-aab5-903ee92f1b53","=""e92f1b53""","NULL","NULL","Order Received Time: 2020-11-03 04:49:03.500181000
Order Pickup Time: 2020-11-03 06:12:04.242617000","Picked Up","USD",19.97,1.55,3.00,0.00,0.00,18.52,0.00,"1354955479",0.00,0.00
"06:02:30","2020-11-02","22:02:30","2020-11-01","2020-11-05 08:31:49.076428000","2020-11-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","2b3fdb70-91b3-4106-9957-dfd965bf730d","=""65bf730d""","NULL","NULL","Order Received Time: 2020-11-02 04:39:26.388989000
Order Pickup Time: 2020-11-02 06:02:30.386837000","Picked Up","USD",21.96,1.70,3.29,0.00,0.00,20.37,0.00,"1351312992",0.00,0.00
"06:02:00","2020-12-01","22:02:00","2020-11-30","PENDING","PENDING",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","55833b47-52f3-4b37-a44a-f246dfea60e4","=""dfea60e4""","NULL","NULL","Order Received Time: 2020-12-01 05:28:39.798674000
Order Pickup Time: 2020-12-01 06:02:00.905771000","Delivered","USD",10.99,0.85,2.75,0.00,0.00,9.09,0.00,"1471214012",0.00,0.00
"05:55:31","2020-11-25","21:55:31","2020-11-24","2020-11-30 08:32:30.070909000","2020-11-30",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","cbe53e4e-0db9-4f4b-b1c5-396c92c9af98","=""92c9af98""","NULL","NULL","Order Received Time: 2020-11-25 05:20:43.856527000
Order Pickup Time: 2020-11-25 05:55:31.643471000","Delivered","USD",10.99,0.85,2.75,0.00,0.00,9.09,0.00,"1448922724",0.00,0.00
"05:54:19","2020-11-23","21:54:19","2020-11-22","2020-11-26 08:31:49.962153000","2020-11-26",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","ERROR_CHARGE","139562587","=""b4f77125""","NULL","NULL","Issue: 1 Potato Cheese Munchers missing
Customer Explanation: Hi Danny,

Thank you for contacting our support team. We sincerely apologize for the issue with your order.

We have issued credits to your account in the amount of $10.14 for the inconvenience.

These credits are available immediately and will automatically be applied towards your next order.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",7.44,0.00,0.00,0.00,0.00,0.00,7.44,"1441006783",0.00,0.00
"05:53:31","2020-11-29","21:53:31","2020-11-28","2020-12-02 08:32:11.527052000","2020-12-02",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5fe25c66-56b4-44ca-b350-4a5923f6591b","=""23f6591b""","NULL","NULL","Order Received Time: 2020-11-29 05:29:38.196742000
Order Pickup Time: 2020-11-29 05:53:31.801750000","Delivered","USD",30.23,2.34,7.56,0.00,0.00,25.01,0.00,"1462430033",0.00,0.00
"05:53:19","2020-11-06","21:53:19","2020-11-05","2020-11-09 08:32:03.257796000","2020-11-09",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","408f4280-2d03-4c92-abda-815c8f1d2ed3","=""8f1d2ed3""","NULL","NULL","Order Received Time: 2020-11-06 05:27:01.625730000
Order Pickup Time: 2020-11-06 05:53:19.717185000","Delivered","USD",32.22,2.50,8.06,0.00,0.00,26.66,0.00,"1367235239",0.00,0.00
"05:52:27","2020-11-25","21:52:27","2020-11-24","2020-11-30 08:32:30.070909000","2020-11-30",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","cfc168be-48c4-4532-9dc6-6becfa4cfbaf","=""fa4cfbaf""","NULL","NULL","Order Received Time: 2020-11-25 05:24:01.824323000
Order Pickup Time: 2020-11-25 05:52:27.105433000","Delivered","USD",13.99,1.08,3.50,0.00,0.00,11.57,0.00,"1448918703",0.00,0.00
"05:51:01","2020-11-24","21:51:01","2020-11-23","2020-11-27 08:32:07.196174000","2020-11-27",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","2b4db521-148d-4119-bc19-28bda6f9f578","=""a6f9f578""","NULL","NULL","Order Received Time: 2020-11-24 04:59:23.897210000
Order Pickup Time: 2020-11-24 05:51:01.990920000","Delivered","USD",58.96,4.57,14.74,0.00,0.00,48.79,0.00,"1444833175",0.00,0.00
"05:50:23","2020-11-30","21:50:23","2020-11-29","2020-12-03 08:32:22.331095000","2020-12-03",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","6f9f903e-e747-4452-88c3-e7b47f687fd6","=""7f687fd6""","NULL","NULL","Order Received Time: 2020-11-30 05:27:58.392774000
Order Pickup Time: 2020-11-30 05:50:23.640554000","Delivered","USD",11.74,0.91,2.94,0.00,0.00,9.71,0.00,"1467220481",0.00,0.00
"05:50:14","2020-11-28","21:50:14","2020-11-27","2020-12-01 08:31:44.041910000","2020-12-01",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","02a93ebd-ccf1-4721-a638-b55089ad3be5","=""89ad3be5""","NULL","NULL","Order Received Time: 2020-11-28 05:22:46.894987000
Order Pickup Time: 2020-11-28 05:50:14.025540000","Delivered","USD",22.73,1.76,5.68,0.00,0.00,18.81,0.00,"1458690182",0.00,0.00
