"Invoice","","","","","","",""
"","","","","","","",""
"Date","Subtotal","Tax","Delivery Fee","Tip","Total","Payment Type","Order Type"
"11/5/2021 13:53:52","16.35","1.27","0","0","17.62","credit_card","pickup"
"11/13/2021 21:28:33","40.48","3.14","0","6.54","50.16","credit_card","pickup"
"11/14/2021 19:17:04","22.03","1.71","0","0","23.74","cash","pickup"
"11/19/2021 12:26:00","31.48","2.44","0","2","35.92","credit_card","pickup"
"11/19/2021 21:20:42","27.44","2.28","1.99","0","31.71","cash","delivery"
"11/19/2021 22:23:30","33.56","2.6","0","0","36.16","cash","pickup"
"11/22/2021 20:00:41","31.48","2.59","1.99","0","36.06","credit_card","delivery"
"11/23/2021 20:45:37","40.49","3.14","0","0","43.63","cash","pickup"
"11/24/2021 19:46:28","15.74","1.22","0","0","16.96","credit_card","pickup"
"11/25/2021 00:17:02","15.26","1.41","2.99","2.95","22.61","credit_card","delivery"
"11/26/2021 20:32:41","33.81","2.85","2.99","7.93","47.58","credit_card","delivery"
"11/26/2021 21:51:57","22.03","1.94","2.99","0","26.96","cash","delivery"
"11/27/2021 22:18:47","41.68","1.68","0","3.5","26.86","credit_card","pickup"
"Total","371.83","28.27","12.95","22.92","415.97","",""
"","","","","","","",""
"All Orders","415.97","","(all orders including cash and credit card paid orders) ","","","",""
"Pre-Paid Orders","253.77","","(orders where the customer paid with a credit card online) ","","","",""
"MenuStar Fees","26.2","","(includes credit card processing fee) ","","","",""
"Adjustments","0","","(credits/debts posted to your account) ","","","",""
"Net Payout","227.57","","(you will receive a check for this amount in 3-4 days)","","","",""
