"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE"
"07:34:05","2021-04-01","00:34:05","2021-04-01","2021-04-01 07:34:05.901753000","2021-04-01",486867,223895,"Aroma Pizza & Pasta","NULL","PAYOUT","132924697","NULL","N/A","N/A","NULL","N/A","USD",544.30,0.00,0.00,0.00,0.00,0.00,0.00,544.30,"NULL",132924697,0.00,0.00
"18:18:12","2021-04-01","11:18:12","2021-04-01","2021-04-05 07:39:33.340660000","2021-04-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","8e14d528-d1b0-4cd0-b605-54fbf1c94c21","=""f1c94c21""","NULL","NULL","Order Received Time: 2021-04-01 17:59:26.186053000
Order Pickup Time: 2021-04-01 18:18:12.786847000","Delivered","USD",51.95,4.03,7.79,0.00,0.00,0.00,48.19,0.00,"2061179303",133321848,0.00,0.00
"19:42:57","2021-04-01","12:42:57","2021-04-01","2021-04-05 07:39:33.340660000","2021-04-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","1ce38f03-421c-45a4-820b-fa5aa16ef324","=""a16ef324""","NULL","NULL","Order Received Time: 2021-04-01 19:09:07.999534000
Order Pickup Time: 2021-04-01 19:42:57.754971000","Delivered","USD",101.13,7.84,15.17,0.00,0.99,0.00,92.81,0.00,"2061656287",133321848,0.00,0.00
"22:01:33","2021-04-01","15:01:33","2021-04-01","2021-04-05 07:39:33.340660000","2021-04-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","8b28a5d0-e901-4d15-93b4-b297829bac35","=""829bac35""","NULL","NULL","Order Received Time: 2021-04-01 21:49:27.794843000
Order Pickup Time: 2021-04-01 22:01:33.099431000","Delivered","USD",11.99,0.93,1.80,0.00,0.00,0.00,11.12,0.00,"2062407719",133321848,0.00,0.00
"23:31:07","2021-04-01","16:31:07","2021-04-01","2021-04-05 07:39:33.340660000","2021-04-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","bffb7030-fd2a-4c32-a2a4-83cdf8931676","=""f8931676""","NULL","NULL","Order Received Time: 2021-04-01 23:11:09.176400000
Order Pickup Time: 2021-04-01 23:31:07.187410000","Delivered","USD",13.98,1.08,2.10,0.00,0.00,0.00,12.96,0.00,"2063054231",133321848,0.00,0.00
"00:57:17","2021-04-02","17:57:17","2021-04-01","2021-04-05 07:39:33.340660000","2021-04-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","f8ed5015-2cdc-4a11-bf1b-680fb584f839","=""b584f839""","NULL","NULL","Order Received Time: 2021-04-02 00:42:26.398330000
Order Pickup Time: 2021-04-02 00:57:17.470538000","Delivered","USD",32.94,2.55,4.94,0.00,0.99,0.00,29.56,0.00,"2063753571",133321848,0.00,0.00
"01:03:24","2021-04-02","18:03:24","2021-04-01","2021-04-05 07:39:33.340660000","2021-04-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","517668b3-a7c4-4efa-84fe-5c30f48483e4","=""f48483e4""","NULL","NULL","Order Received Time: 2021-04-02 00:50:10.300924000
Order Pickup Time: 2021-04-02 01:03:24.175879000","Delivered","USD",16.99,1.32,2.55,0.00,0.00,0.00,15.76,0.00,"2063802755",133321848,0.00,0.00
"01:03:34","2021-04-02","18:03:34","2021-04-01","2021-04-05 07:39:33.340660000","2021-04-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","25110e4e-894d-458d-93b6-e455749a50ea","=""749a50ea""","NULL","NULL","Order Received Time: 2021-04-02 00:52:28.677813000
Order Pickup Time: 2021-04-02 01:03:34.949664000","Delivered","USD",27.98,2.17,4.20,0.00,0.99,0.00,24.96,0.00,"2063804120",133321848,0.00,0.00
"01:15:08","2021-04-02","18:15:08","2021-04-01","2021-04-05 07:39:33.340660000","2021-04-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","192cec62-e920-43a3-bb4f-637fce1ac9f1","=""ce1ac9f1""","NULL","NULL","Order Received Time: 2021-04-02 00:44:23.914018000
Order Pickup Time: 2021-04-02 01:15:08.159887000","Delivered","USD",21.99,1.70,3.30,0.00,0.99,0.00,19.40,0.00,"2063893526",133321848,0.00,0.00
"01:58:37","2021-04-02","18:58:37","2021-04-01","2021-04-05 07:39:33.340660000","2021-04-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b237b9bb-47f8-4aa0-9e9f-7b5bf4095174","=""f4095174""","NULL","NULL","Order Received Time: 2021-04-02 01:33:45.715782000
Order Pickup Time: 2021-04-02 01:58:37.189778000","Delivered","USD",25.48,1.97,3.82,0.00,0.00,0.00,23.63,0.00,"2064204856",133321848,0.00,0.00
"02:00:29","2021-04-02","19:00:29","2021-04-01","2021-04-05 07:39:33.340660000","2021-04-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b4d23754-ffe4-4cf1-b3a8-cb0521936580","=""21936580""","NULL","NULL","Order Received Time: 2021-04-02 01:49:59.201079000
Order Pickup Time: 2021-04-02 02:00:29.253617000","Delivered","USD",23.97,1.86,3.60,0.00,0.99,0.00,21.24,0.00,"2064217199",133321848,0.00,0.00
